起始日,出關日,處置類型,代號,名稱,規模,Dn組別,近20日漲幅,大戶(%),買進日,買進時累積(%),最深日,期間最深(%),出關報酬(%),T+1收盤(%),T+2收盤(%),T+3收盤(%),T+4收盤(%),T+5收盤(%),T+6收盤(%),T+7收盤(%),T+8收盤(%),T+9收盤(%),T+10收盤(%),結果,買進日(-5%版),買進時累積(-5%版)(%),出關報酬(-5%版)(%),結果(-5%版),D1累積(%),D2累積(%),D3累積(%),D4累積(%),D5累積(%),D6累積(%),D7累積(%),D8累積(%),D9累積(%),D10累積(%),D1報酬(%),D2報酬(%),D3報酬(%),D4報酬(%),D5報酬(%),D6報酬(%),D7報酬(%),D8報酬(%),D9報酬(%),D10報酬(%),出關後D1(%),出關後D2(%),出關後D3(%),出關後D4(%),出關後D5(%)
2026-06-12,2026-06-29,20分鐘,4542,科嶠,中,Dn ≥ 0%,43.87,-1.83,-,,D3,16.07,,15.54,26.98,39.55,32.91,36.30,22.74,13.98,10.59,3.25,0.00,-,-,,,-,10.00,18.03,16.07,23.93,33.44,31.15,26.23,27.87,34.10,21.97,16.24,8.33,10.17,3.17,-4.18,-2.50,1.30,0.00,-4.65,4.84,15.26,26.67,20.64,23.72,11.41
2026-06-12,2026-06-29,20分鐘,6890,來億-KY,大,Dn < -5%,75.85,2.49,D3,-19.89,D3,-19.89,-5.27,-11.43,-13.41,-9.67,-15.16,-6.81,-6.59,-5.71,-11.65,-9.45,-20.22,❌ -5.27%,-,,,-,-9.86,-18.84,-19.89,-19.72,-16.20,-18.84,-16.20,-15.32,-12.68,-21.30,-15.82,-6.51,-5.27,-5.48,-9.45,-6.51,-9.45,-10.40,-13.10,-3.58,-8.58,-4.64,-10.44,-1.62,-1.39
2026-06-11,2026-06-26,20分鐘,3147,大綜,中,Dn ≥ 0%,82.86,-2.68,-,,D7,0.00,,-6.19,-15.56,-23.87,-26.44,-27.79,-28.70,-26.28,-32.02,-31.72,-29.91,-,-,,,-,-0.62,5.62,3.44,9.38,3.12,2.19,0.00,1.88,6.25,7.81,2.83,-3.25,-1.21,-6.57,-0.91,0.00,2.19,0.31,-3.82,-5.22,-14.53,-22.94,-25.54,-26.91,-27.83
2026-06-10,2026-06-25,20分鐘,8454,富邦媒,大,Dn < -5%,125.66,1.36,D3,-16.41,D6,-26.14,-1.54,-5.05,-8.70,-14.73,-16.55,-22.58,-21.18,-17.81,-21.18,-23.84,-23.98,❌ -1.54%,-,,,-,5.39,-7.15,-16.41,-24.74,-24.74,-26.14,-20.05,-21.45,-22.63,-18.41,-21.91,-11.36,-1.54,9.35,9.35,11.43,2.93,4.78,6.36,0.86,-7.26,-13.39,-15.24,-21.37,-19.94
2026-06-09,2026-06-16,5分鐘,6890,來億-KY,大,Dn < -5%,54.97,2.49,-,,D5,-7.62,,-16.97,-16.79,-13.14,-15.88,-13.14,-12.23,-9.49,-18.43,-26.46,-28.10,-,D5,-7.62,-3.69,❌ -3.69%,9.82,12.22,13.83,2.61,-7.62,,,,,,-18.98,-20.71,-21.83,-13.28,-3.69,,,,,,2.70,7.21,3.83,7.21,8.33
2026-06-08,2026-06-15,5分鐘,1718,中纖,中,Dn < -5%,55.36,-2.68,-,,D3,-9.64,,-7.20,-7.90,-2.10,-1.40,-2.20,-7.50,-7.70,1.50,11.50,22.50,-,D3,-9.64,5.17,✅ +5.17%,1.52,-4.47,-9.64,-8.12,-6.60,,,,,,-6.40,-0.53,5.17,3.43,1.74,,,,,,-1.60,4.59,5.34,4.49,-1.18
2026-06-08,2026-06-15,5分鐘,3147,大綜,中,Dn ≥ 0%,58.94,-2.68,D1,0.00,D1,0.00,18.80,16.34,23.02,15.99,14.94,12.48,14.59,19.51,21.27,9.14,-1.76,✅ +18.80%,-,,,-,0.00,9.84,12.48,11.78,18.80,,,,,,18.80,8.16,5.62,6.29,0.00,,,,,,3.55,-2.37,-3.25,-5.33,-3.55
2026-06-08,2026-06-15,5分鐘,3149,正達,中,Dn < -5%,88.19,-6.14,-,,D4,-11.34,,0.69,1.38,7.95,9.45,20.39,8.41,17.51,15.21,12.67,6.80,-,D3,-9.47,3.41,✅ +3.41%,-4.41,-3.96,-9.47,-11.34,-8.59,,,,,,-2.07,-2.52,3.41,5.59,2.41,,,,,,3.53,10.24,11.76,22.94,10.71
2026-06-08,2026-06-15,5分鐘,6442,光聖,大,Dn < -5%,4.58,-1.93,-,,D4,-11.44,,-2.54,-4.82,-6.85,-1.27,5.84,0.51,-1.78,-5.33,-14.72,-18.78,-,D3,-8.03,1.06,✅ +1.06%,-4.14,2.19,-8.03,-11.44,-9.73,,,,,,-3.05,-9.05,1.06,4.95,2.96,,,,,,-1.83,-3.93,1.83,9.16,3.66
2026-06-05,2026-06-12,5分鐘,3535,晶彩科,中,Dn < -5%,3.79,0.32,-,,D2,-10.22,,-3.83,-1.15,-1.92,3.07,2.68,-1.53,-6.51,-6.13,-7.66,-14.18,-,D2,-10.22,6.10,✅ +6.10%,-4.74,-10.22,-1.82,-10.22,-9.49,,,,,,0.00,6.10,-2.97,6.10,5.24,,,,,,-1.15,-1.92,3.07,2.68,-1.53
2026-06-05,2026-06-22,20分鐘,8358,金居,大,Dn -5%~0%,20.47,-11.56,-,,D5,-4.42,,13.28,7.70,4.59,3.28,-6.56,-10.49,-1.64,-3.77,-6.56,-3.28,-,-,,,-,5.49,3.72,7.96,-1.77,-4.42,1.59,10.44,11.86,13.27,23.89,18.29,20.31,15.57,27.03,30.56,22.82,12.98,11.55,10.16,0.71,-6.81,-9.50,-10.64,-19.15,-22.55
2026-06-05,2026-06-12,5分鐘,8454,富邦媒,大,Dn ≥ 0%,69.84,2.26,-,,D1,9.97,,0.99,-9.07,-9.07,-10.76,-3.40,-5.10,-6.52,-1.42,-4.11,-7.79,-,-,,,-,9.97,20.87,32.87,40.03,23.36,,,,,,12.18,2.06,-7.15,-11.90,0.00,,,,,,-18.94,-18.94,-20.45,-13.89,-15.40
2026-06-04,2026-06-11,5分鐘,1409,新纖,中,Dn < -5%,79.29,-4.53,-,,D3,-18.15,,-9.71,-6.59,-6.78,-1.47,2.38,-6.23,3.11,4.58,2.38,-0.92,-,D1,-9.90,-6.78,❌ -6.78%,-9.90,-13.70,-18.15,-17.82,-16.01,,,,,,-6.78,-2.68,2.62,2.21,0.00,,,,,,0.20,0.00,5.70,9.82,0.59
2026-06-04,2026-06-18,20分鐘,2492,華新科,大,Dn < -5%,187.76,0.30,D3,-5.44,D3,-5.44,34.25,40.25,54.25,44.25,47.50,49.75,35.00,28.50,41.25,50.75,40.25,✅ +34.25%,-,,,-,-7.33,-1.65,-5.44,4.02,-3.66,-1.30,-3.31,6.26,16.78,28.13,36.99,29.09,34.25,22.05,31.78,28.62,31.30,19.47,8.70,-0.92,14.90,7.45,9.87,11.55,0.56
2026-06-04,2026-06-11,5分鐘,3481,群創,大,Dn < -5%,111.39,-6.03,D1,-6.06,D5,-25.42,-23.66,-15.86,-12.99,-7.89,-4.48,5.02,15.41,18.28,18.28,24.37,27.06,❌ -23.66%,D1,-6.06,-23.66,❌ -23.66%,-6.06,-9.60,-18.60,-17.34,-25.42,,,,,,-23.66,-20.67,-11.89,-13.24,-3.84,,,,,,13.97,20.66,25.12,37.56,51.17
2026-06-04,2026-06-18,20分鐘,6116,彩晶,大,Dn < -5%,165.50,-3.51,D3,-26.65,D6,-37.44,16.52,12.91,19.82,14.11,16.52,17.12,9.61,15.62,17.72,10.21,11.11,✅ +16.52%,-,,,-,-9.91,-18.72,-26.65,-31.28,-36.56,-37.44,-31.28,-27.31,-26.87,-19.60,-5.13,5.15,16.52,24.36,34.72,36.62,24.36,17.58,16.87,6.30,2.84,-2.06,0.00,0.52,-5.93
2026-06-04,2026-06-11,5分鐘,6548,長科*,大,Dn < -5%,72.20,-0.70,-,,D5,-8.30,,-14.37,-10.30,-6.42,-6.32,-9.17,-12.23,-3.47,-5.50,-6.63,-11.72,-,D3,-7.51,2.18,✅ +2.18%,9.98,0.56,-7.51,-3.03,-8.30,,,,,,-14.07,-6.02,2.18,-2.54,3.06,,,,,,4.39,8.90,9.02,5.69,2.14
2026-06-04,2026-06-18,20分鐘,7610,聯友金屬-創,大,Dn < -5%,140.58,3.22,D6,-6.33,D6,-6.33,47.27,48.87,61.09,55.31,51.77,44.69,30.23,35.05,43.41,56.27,60.45,✅ +47.27%,-,,,-,4.22,5.42,7.23,15.36,3.92,-6.33,-4.22,5.12,15.36,26.81,32.37,30.86,28.65,19.58,32.75,47.27,44.03,31.23,19.58,8.79,9.39,5.46,3.06,-1.75,-11.57
2026-06-03,2026-06-10,5分鐘,1563,巧新,中,Dn < -5%,69.21,3.67,-,,D4,-13.32,,-14.45,-11.50,-11.36,-5.60,-2.95,-9.14,-0.15,-2.36,2.80,-4.42,-,D2,-5.01,-8.45,❌ -8.45%,-2.87,-5.01,-6.45,-13.32,-11.17,,,,,,-10.47,-8.45,-7.04,0.33,-2.10,,,,,,-1.15,-0.99,5.44,8.40,1.48
2026-06-03,2026-06-10,5分鐘,2337,旺宏,大,Dn < -5%,9.35,-8.24,-,,D4,-18.23,,-16.67,-13.58,-9.57,-1.85,2.78,-0.31,4.32,14.51,6.17,6.17,-,D1,-7.69,-12.65,❌ -12.65%,-7.69,-10.83,-14.53,-18.23,-17.09,,,,,,-12.65,-9.58,-5.67,-1.39,-2.75,,,,,,-1.06,3.53,12.37,17.67,14.13
2026-06-02,2026-06-09,5分鐘,3485,敘豐,中,Dn < -5%,,-1.68,-,,D5,-12.81,,-8.64,-17.69,-15.88,-11.98,-4.46,-11.98,-15.04,-13.37,-11.00,-17.13,-,D5,-12.81,3.12,✅ +3.12%,-2.18,5.31,0.27,-4.63,-12.81,,,,,,-8.08,-14.62,-10.33,-5.71,3.12,,,,,,-10.45,-8.48,-4.24,3.94,-4.24
2026-06-02,2026-06-09,5分鐘,4973,廣穎,中,Dn ≥ 0%,83.26,-10.93,-,,D1,0.00,,12.46,23.32,22.36,22.04,34.19,21.09,22.36,23.64,22.36,16.93,-,-,,,-,0.00,9.90,12.46,9.58,2.24,,,,,,6.39,-3.20,-5.40,-2.92,4.06,,,,,,15.92,15.02,14.71,26.13,13.81
2026-06-02,2026-06-16,20分鐘,6182,合晶,大,Dn < -5%,119.95,0.13,D3,-6.29,D7,-19.07,14.41,17.71,25.41,32.01,28.16,25.96,27.61,37.51,31.46,23.21,35.31,✅ +14.41%,-,,,-,-7.11,-0.10,-6.29,-11.86,-17.53,-10.10,-19.07,-16.60,-8.35,0.72,15.43,7.33,14.41,21.64,30.00,19.27,32.48,28.55,16.99,6.45,9.62,15.38,12.02,10.10,11.54
2026-06-02,2026-06-09,5分鐘,6770,力積電,大,Dn < -5%,63.84,-11.93,-,,D5,-22.41,,-16.76,-25.03,-25.03,-21.77,-14.67,-17.35,-18.28,-13.62,-5.01,-8.50,-,D3,-6.90,-13.09,❌ -13.09%,-1.26,-2.76,-6.90,-14.25,-22.41,,,,,,-18.04,-16.78,-13.09,-5.63,4.30,,,,,,-8.52,-8.52,-4.55,4.12,0.85
2026-06-01,2026-06-08,5分鐘,2375,凱美,中,Dn < -5%,95.88,-6.48,D1,-1.50,D4,-12.91,-14.33,-8.54,0.61,-3.35,-1.83,5.18,15.55,10.67,21.65,33.54,33.54,❌ -14.33%,D3,-6.61,-9.65,❌ -9.65%,-1.50,-2.40,-6.61,-12.91,-6.31,,,,,,-14.33,-13.54,-9.65,-3.10,-9.94,,,,,,17.44,12.81,14.59,22.78,34.88
2026-06-01,2026-06-08,5分鐘,2472,立隆電,大,Dn < -5%,110.20,-1.29,-,,D4,-5.66,,-13.52,-4.97,-14.41,-10.71,-5.23,-1.53,-11.35,-6.76,2.55,0.38,-,D4,-5.66,-6.43,❌ -6.43%,5.66,2.43,-3.23,-5.66,-2.02,,,,,,-16.45,-13.82,-8.77,-6.43,-9.90,,,,,,13.74,2.44,6.87,13.44,17.86
2026-06-01,2026-06-15,20分鐘,2492,華新科,大,Dn -5%~0%,199.62,0.30,-,,D4,-0.51,,6.26,16.78,28.13,32.62,45.86,36.41,39.48,41.61,27.66,21.51,-,-,,,-,5.58,15.74,7.36,-0.51,5.58,1.52,11.68,3.43,5.96,3.81,6.97,-2.41,5.20,13.52,6.97,11.25,1.14,9.20,6.59,8.80,11.01,21.80,26.07,38.65,29.66
2026-06-01,2026-06-08,5分鐘,6116,彩晶,大,Dn ≥ 0%,110.07,-3.51,-,,D5,7.89,,-11.44,-17.02,-23.40,-24.47,-17.02,-12.23,-11.70,-2.93,0.00,6.12,-,-,,,-,9.94,20.76,32.75,19.59,7.89,,,,,,-11.44,-19.37,-26.65,-18.58,-9.76,,,,,,-6.31,-13.51,-14.71,-6.31,-0.90
2026-06-01,2026-06-08,5分鐘,6291,沛亨,中,Dn < -5%,60.90,-1.92,D1,-4.57,D4,-13.11,-15.74,-12.65,-13.89,-22.38,-23.61,-17.28,-14.20,-16.05,-20.52,-15.43,-8.80,❌ -15.74%,D2,-8.69,-11.94,❌ -11.94%,-4.57,-8.69,-9.43,-13.11,-10.75,,,,,,-15.74,-11.94,-11.22,-7.46,-9.90,,,,,,2.20,-7.88,-9.34,-1.83,1.83
2026-06-01,2026-06-15,20分鐘,6449,鈺邦,中,Dn < -5%,144.58,-2.38,D5,-6.08,D6,-14.68,24.80,24.80,12.80,19.95,16.71,15.50,2.96,1.35,0.00,-8.36,-8.89,✅ +24.80%,-,,,-,4.05,-5.82,-2.53,-2.53,-6.08,-14.68,-6.20,-6.84,-3.04,6.58,12.65,24.46,20.26,20.26,24.80,37.39,24.97,25.82,20.89,9.98,-9.61,-3.89,-6.48,-7.45,-17.49
2026-06-01,2026-06-15,20分鐘,6488,環球晶,大,Dn < -5%,75.00,-0.20,D3,-6.40,D6,-24.33,0.00,0.00,10.00,15.79,16.84,17.37,6.32,1.58,9.47,-1.47,-3.68,❌ +0.00%,-,,,-,-6.40,-7.39,-6.40,-14.29,-20.10,-24.33,-20.89,-23.65,-22.56,-14.88,0.00,1.06,0.00,9.20,17.14,23.70,18.31,22.58,20.87,9.95,10.00,15.79,16.84,17.37,6.32
2026-06-01,2026-06-08,5分鐘,7828,創新服務,大,Dn ≥ 0%,14.63,3.44,-,,D1,2.84,,4.14,6.90,12.41,23.45,32.41,43.45,37.93,42.76,37.93,40.69,-,-,,,-,2.84,6.03,15.25,12.06,10.99,,,,,,-2.07,-5.02,-12.62,-10.13,-9.27,,,,,,9.15,14.79,26.06,35.21,46.48
2026-05-29,2026-06-12,20分鐘,3026,禾伸堂,大,Dn -5%~0%,156.36,2.72,-,,D7,-0.66,,17.54,29.23,25.38,37.85,38.77,38.00,24.31,22.46,18.62,12.15,-,-,,,-,5.95,11.07,7.44,5.79,2.81,3.47,-0.66,9.26,6.12,14.88,19.19,13.69,17.54,19.38,22.83,22.04,27.12,15.58,19.00,9.93,9.95,6.68,17.28,18.06,17.41
2026-05-29,2026-06-12,20分鐘,3532,台勝科,大,Dn < -5%,59.78,0.57,D7,-10.00,D7,-10.00,25.10,25.10,37.55,51.15,51.53,49.43,45.02,42.91,39.85,42.53,28.74,✅ +25.10%,-,,,-,10.00,20.86,8.79,8.45,0.34,0.00,-10.00,-1.90,-6.90,2.41,2.35,-6.85,3.49,3.82,12.20,12.59,25.10,14.76,20.93,9.93,9.95,20.83,21.13,19.45,15.93
2026-05-29,2026-06-05,5分鐘,6239,力成,大,Dn -5%~0%,74.82,-9.70,-,,D4,-4.06,,-10.82,-18.47,-15.30,-20.05,-12.14,-8.31,-13.72,-8.58,-8.97,-4.09,-,-,,,-,6.01,2.38,-2.94,-4.06,-0.98,,,,,,-10.55,-7.38,-2.31,-1.17,-4.24,,,,,,-8.85,-5.31,-10.62,-1.77,2.51
2026-05-28,2026-06-04,5分鐘,3189,景碩,大,Dn -5%~0%,38.19,0.52,-,,D1,-2.99,,1.62,4.55,2.50,4.85,-3.08,-9.10,-10.43,-3.08,-5.73,3.67,-,-,,,-,-2.99,3.85,10.26,5.84,5.27,,,,,,3.67,-3.16,-8.79,-4.98,-4.47,,,,,,0.85,-1.13,1.13,-6.52,-12.32
2026-05-28,2026-06-11,20分鐘,4919,新唐,大,Dn < -5%,38.59,-3.91,D6,-6.05,D8,-22.28,-14.18,-11.08,-9.54,-0.52,-5.67,-3.35,1.29,11.34,0.26,-4.12,-8.51,❌ -14.18%,-,,,-,-8.72,-7.26,0.73,2.18,-1.69,-6.05,-13.80,-22.28,-15.50,-23.00,-11.67,-13.05,-19.95,-21.09,-17.98,-14.18,-6.46,3.74,-4.58,4.72,5.41,15.92,9.91,12.61,18.02
2026-05-28,2026-06-04,5分鐘,4958,臻鼎-KY,大,Dn < -5%,35.03,-3.07,-,,D1,-8.65,,1.34,3.70,5.35,12.14,3.29,8.85,13.58,21.40,28.40,31.48,-,D1,-8.65,0.62,✅ +0.62%,-8.65,-3.20,3.01,-2.26,-4.14,,,,,,0.62,-5.05,-10.77,-5.96,-4.12,,,,,,3.07,4.70,11.45,2.66,8.18
2026-05-28,2026-06-11,20分鐘,6173,信昌電,中,Dn < -5%,173.28,-4.24,D8,-7.30,D8,-7.30,18.85,20.05,31.98,45.11,36.99,43.44,50.84,45.82,36.04,45.58,46.30,✅ +18.85%,-,,,-,-2.88,4.87,4.87,2.43,1.99,-4.65,-1.11,-7.30,1.77,1.33,13.44,5.06,5.06,7.56,8.03,15.55,11.41,18.85,8.26,8.73,11.04,22.09,15.26,20.68,26.91
2026-05-28,2026-06-11,20分鐘,6182,合晶,大,Dn < -5%,125.50,6.26,D7,-5.21,D8,-11.31,-7.02,-5.38,3.98,14.27,25.15,33.33,40.35,36.26,33.92,35.67,46.20,❌ -7.02%,-,,,-,0.55,10.31,7.54,-0.11,7.43,0.78,-5.21,-11.31,-3.33,-12.97,-12.35,-20.10,-18.04,-11.76,-17.96,-12.54,-7.02,-0.62,-8.83,1.27,11.82,22.89,34.59,43.40,50.94
2026-05-28,2026-06-04,5分鐘,6271,同欣電,大,Dn -5%~0%,45.01,-0.35,-,,D1,-3.93,,-0.41,-3.27,-10.63,-1.84,-7.98,-11.25,-2.45,-0.20,-8.18,-7.98,-,-,,,-,-3.93,-2.95,-2.75,-1.96,-1.77,,,,,,2.04,1.01,0.81,0.00,-0.20,,,,,,-5.21,-12.42,-3.81,-9.82,-13.03
2026-05-28,2026-06-11,20分鐘,8042,金山電,中,Dn < -5%,155.95,-7.81,D8,-12.29,D8,-12.29,9.85,17.42,29.17,42.05,45.83,48.11,47.73,44.32,34.47,45.45,51.89,✅ +9.85%,-,,,-,0.66,2.66,12.29,7.64,7.64,-1.00,-3.32,-12.29,-4.65,-6.31,-4.29,-6.15,-14.20,-10.49,-10.49,-2.68,-0.34,9.85,1.05,2.84,17.59,29.31,32.76,34.83,34.48
2026-05-27,2026-06-10,20分鐘,2455,全新,大,Dn < -5%,35.96,3.65,D5,-5.79,D5,-5.79,-8.40,-10.90,-19.80,-11.78,-7.52,1.63,7.27,4.26,2.63,-0.25,-0.50,❌ -8.40%,-,,,-,-1.18,-7.56,-0.35,-1.89,-5.79,-2.24,-5.08,-5.79,-15.11,-6.73,-12.66,-6.64,-13.39,-12.03,-8.40,-11.71,-9.08,-8.40,1.67,-7.47,-12.45,-3.69,0.96,10.94,17.10
2026-05-27,2026-06-10,20分鐘,2492,華新科,大,Dn ≥ 0%,153.67,1.97,-,,D7,19.33,,3.43,5.96,3.81,14.09,25.38,37.56,42.39,56.60,46.45,49.75,-,-,,,-,9.89,18.72,19.94,26.64,38.81,28.77,19.33,26.64,21.77,33.94,24.65,15.38,14.21,8.17,-1.32,6.38,14.80,8.17,12.50,2.27,-7.22,-9.11,-0.11,9.78,20.44
2026-05-27,2026-06-10,20分鐘,3090,日電貿,大,Dn < -5%,141.92,0.53,D5,-5.17,D6,-7.76,8.18,-3.64,5.91,16.36,27.95,25.00,37.50,51.14,52.50,37.50,37.73,✅ +8.18%,-,,,-,-0.43,-10.13,-1.29,0.65,-5.17,-7.76,-4.74,-4.74,-9.70,-0.86,3.03,14.15,3.93,1.93,8.18,11.21,7.69,7.69,13.60,3.48,-2.10,7.56,18.28,15.55,27.10
2026-05-26,2026-06-02,5分鐘,2327,國巨*,大,Dn -5%~0%,132.66,-3.96,-,,D1,-4.34,,27.99,24.05,12.41,16.34,13.62,24.96,23.90,27.38,29.35,42.21,-,-,,,-,-4.34,1.45,7.38,6.80,14.33,,,,,,16.64,9.99,3.91,4.47,-2.41,,,,,,6.36,-3.63,-0.26,-2.59,7.13
2026-05-26,2026-06-02,5分鐘,2478,大毅,中,Dn -5%~0%,82.65,-2.06,-,,D1,-0.83,,20.17,15.13,15.55,26.05,27.73,40.34,42.86,49.16,44.12,58.40,-,-,,,-,-0.83,0.00,5.83,15.83,20.00,,,,,,21.01,20.00,13.39,3.60,0.00,,,,,,-4.86,-4.51,4.17,5.56,15.97
2026-05-26,2026-06-09,20分鐘,3026,禾伸堂,大,Dn ≥ 0%,142.13,2.72,-,,D3,15.68,,9.26,6.12,14.88,26.28,38.84,34.71,48.10,49.09,48.26,33.55,-,-,,,-,8.99,16.25,15.68,22.56,28.49,24.28,22.37,18.93,19.69,14.91,10.53,3.62,4.13,-1.72,-6.25,-3.08,-1.56,1.29,0.64,4.83,1.90,10.32,21.27,33.33,29.37
2026-05-26,2026-06-09,20分鐘,3167,大量,大,Dn < -5%,25.21,-1.77,D3,-9.56,D5,-10.58,14.47,19.62,7.92,6.54,1.38,5.53,0.63,1.51,3.14,1.26,-1.89,✅ +14.47%,-,,,-,-5.46,-6.71,-9.56,-9.56,-10.58,-4.44,4.66,2.50,8.08,-1.59,9.51,10.98,14.47,14.47,15.78,8.33,-1.09,1.00,-4.21,5.20,-5.71,-6.92,-11.43,-7.80,-12.09
2026-05-26,2026-06-02,5分鐘,3491,昇達科,大,Dn -5%~0%,33.12,-4.63,D1,-0.72,D3,-4.31,3.61,-0.24,-2.65,-6.02,-6.75,-13.98,-12.77,-21.20,-19.04,-18.55,-25.06,✅ +3.61%,-,,,-,-0.72,-0.48,-4.31,5.26,3.59,,,,,,3.61,3.37,7.50,-2.27,-0.69,,,,,,-6.05,-9.30,-10.00,-16.98,-15.81
2026-05-26,2026-06-02,5分鐘,4722,國精化,中,Dn -5%~0%,56.91,0.56,-,,D2,-4.75,,1.27,0.91,0.91,0.54,-9.44,-11.07,-19.96,-25.23,-17.79,-12.70,-,-,,,-,-2.99,-4.75,-4.23,0.35,0.70,,,,,,3.81,5.73,5.15,0.35,0.00,,,,,,-2.80,-2.80,-3.15,-12.76,-14.34
2026-05-26,2026-06-02,5分鐘,4916,事欣科,中,Dn -5%~0%,54.26,-20.28,D1,-0.99,D2,-2.07,15.42,13.43,23.88,21.89,19.40,15.42,18.91,10.95,13.93,6.97,-1.00,✅ +15.42%,-,,,-,-0.99,-2.07,0.99,10.84,17.24,,,,,,15.42,16.70,13.17,3.11,-2.52,,,,,,7.33,5.60,3.45,0.00,3.02
2026-05-26,2026-06-09,20分鐘,8021,尖點,大,Dn < -5%,2.88,2.37,D3,-9.91,D3,-9.91,19.62,21.05,33.01,36.36,24.88,21.05,23.92,29.67,29.90,39.00,35.65,✅ +19.62%,-,,,-,0.11,-6.03,-9.91,-3.02,0.00,-4.09,1.29,-4.96,-1.29,-0.86,7.64,14.68,19.62,11.11,7.76,12.36,6.38,13.38,9.17,8.70,11.20,14.00,4.40,1.20,3.60
2026-05-25,2026-06-01,5分鐘,3675,德微,中,Dn ≥ 0%,34.24,-4.42,-,,D1,4.54,,11.38,10.93,11.08,8.08,14.97,3.59,-6.74,-11.38,-10.18,-6.89,-,-,,,-,4.54,4.54,14.24,20.19,29.26,,,,,,23.65,23.65,13.15,7.55,0.00,,,,,,-10.29,-10.17,-12.59,-7.02,-16.22
2026-05-25,2026-06-08,20分鐘,7610,聯友金屬-創,大,Dn -5%~0%,95.92,3.24,-,,D3,-1.60,,44.72,55.69,40.24,26.42,29.27,41.87,55.69,71.14,88.21,103.66,-,-,,,-,0.00,0.80,-1.60,7.60,18.00,29.20,34.80,32.80,38.40,40.00,26.00,25.00,28.05,17.10,6.78,-2.48,-6.53,-5.12,-8.96,-10.00,21.59,9.52,-1.27,0.95,10.79
2026-05-25,2026-06-08,20分鐘,8027,鈦昇,中,Dn ≥ 0%,71.58,-5.73,-,,D4,0.41,,5.81,-0.40,-8.42,-7.21,-6.81,-4.21,-1.00,-1.00,-3.41,-1.80,-,-,,,-,2.45,4.91,2.04,0.41,5.73,15.75,13.50,19.02,19.63,19.84,5.39,2.92,5.81,7.54,2.13,-6.71,-4.86,-9.28,-9.74,-9.90,-5.87,-13.45,-12.31,-11.93,-9.47
2026-05-22,2026-05-29,5分鐘,3090,日電貿,大,Dn ≥ 0%,85.78,6.02,-,,D5,6.38,,6.51,8.60,2.33,-0.47,2.79,2.79,-2.56,6.98,-1.40,8.37,-,-,,,-,9.69,20.66,18.37,17.86,6.38,,,,,,3.02,-6.34,-4.53,-4.11,6.24,,,,,,5.42,-0.68,-3.39,-0.23,-0.23
2026-05-22,2026-06-05,20分鐘,6449,鈺邦,中,Dn ≥ 0%,65.73,-1.11,-,,D3,19.32,,5.40,-4.26,5.26,4.55,8.81,19.60,31.53,18.89,26.42,23.01,-,-,,,-,3.56,8.47,19.32,25.42,27.12,33.90,39.32,26.10,30.51,30.51,21.11,15.62,5.11,0.00,-1.33,-6.33,-9.98,-0.54,-3.90,-3.90,-8.92,0.14,-0.54,3.51,13.78
2026-05-21,2026-05-28,5分鐘,3624,光頡,中,Dn ≥ 0%,59.01,-1.21,-,,D1,1.67,,9.29,20.22,23.50,33.33,25.68,13.11,18.03,12.02,22.95,24.04,-,-,,,-,1.67,1.67,4.44,3.89,4.44,,,,,,3.83,3.83,1.06,1.60,1.06,,,,,,15.79,18.95,28.42,21.05,8.95
2026-05-20,2026-05-27,5分鐘,3008,大立光,大,Dn -5%~0%,24.17,-2.41,D1,-4.90,D1,-4.90,15.31,9.53,7.03,9.84,19.84,20.31,24.53,19.53,15.00,10.47,21.41,✅ +15.31%,-,,,-,-4.90,2.82,5.20,14.26,8.92,,,,,,15.31,6.65,4.24,-4.03,0.68,,,,,,-7.18,-4.74,3.93,4.34,7.99
2026-05-20,2026-05-27,5分鐘,8091,翔名,中,Dn < -5%,37.60,-2.74,-,,D2,-6.64,,6.11,1.78,2.76,4.73,-0.59,0.99,0.39,-4.93,-10.45,-1.58,-,D2,-6.64,13.82,✅ +13.82%,-3.80,-6.64,1.33,3.80,2.28,,,,,,10.45,13.82,4.87,2.38,3.90,,,,,,-7.86,-6.96,-5.18,-10.00,-8.57
2026-05-19,2026-05-26,5分鐘,6449,鈺邦,中,Dn < -5%,55.30,-1.11,D1,-9.78,D1,-9.78,27.61,43.97,51.33,53.37,61.55,68.10,52.15,57.46,57.46,51.74,37.83,✅ +27.61%,D1,-9.78,27.61,✅ +27.61%,-9.78,-0.92,8.86,12.73,18.08,,,,,,27.61,16.20,5.76,2.13,-2.50,,,,,,18.59,20.19,26.60,31.73,19.23
2026-05-18,2026-05-25,5分鐘,3135,凌航,中,Dn < -5%,77.05,-5.71,-,,D2,-12.96,,2.64,8.17,16.35,20.19,25.24,20.43,15.38,14.66,15.62,9.38,-,D2,-12.96,11.70,✅ +11.70%,-3.70,-12.96,-11.81,-9.49,-2.08,,,,,,0.96,11.70,10.24,7.42,-0.71,,,,,,7.14,15.24,19.05,24.05,19.29
