pair,branch_i,branch_j,d0,code,d1,period,i_net_amt_wan,i_influence_pct,j_net_amt_wan,j_influence_pct,d1_open,d1_high,d1_close,stop_price,stopped,frozen,short_ret_pct,abs20_excluded,success
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-04,3669,2023-10-05,in_sample,584.1,1.6066,642.51,1.7672,53.5,54.5,53.6,57.232,False,False,-0.1869,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-05,3276,2023-10-06,in_sample,301.92,1.9989,435.12,2.8808,23.0,24.3,22.25,23.912,True,False,-3.9652,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-06,1339,2023-10-11,in_sample,384.54,1.6686,510.51,2.2152,69.0,69.8,63.0,71.442,False,False,8.6957,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-06,6530,2023-10-11,in_sample,576.84,2.1252,1015.74,3.7422,44.05,44.5,38.95,45.031,False,False,11.5778,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-12,6284,2023-10-13,in_sample,973.0,1.375,1584.6,2.2393,70.1,73.6,68.3,74.872,False,False,2.5678,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-12,8227,2023-10-13,in_sample,1321.6,1.1505,2478.0,2.1571,208.0,215.5,214.0,222.46,False,False,-2.8846,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-13,4503,2023-10-16,in_sample,699.6,1.2625,1168.2,2.1081,67.4,69.4,65.2,71.148,False,False,3.2641,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-13,5215,2023-10-16,in_sample,692.64,1.7626,1245.42,3.1693,67.5,72.8,67.0,71.736,True,False,-6.2756,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-16,8054,2023-10-17,in_sample,717.5,2.1204,1242.3,3.6714,44.55,44.55,41.8,44.198,True,False,0.7901,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-17,6168,2023-10-18,in_sample,917.0,1.6818,1231.4,2.2585,26.65,28.4,26.9,28.224,True,False,-5.9062,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-18,6530,2023-10-19,in_sample,753.48,1.0202,1250.34,1.6929,55.0,60.0,57.0,58.8,True,False,-6.9091,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-19,3041,2023-10-20,in_sample,1164.435,1.8306,1146.555,1.8025,24.45,24.55,24.55,24.059,True,False,1.5992,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-19,3122,2023-10-20,in_sample,761.25,2.4172,1308.125,4.1538,46.65,47.8,42.3,47.138,True,False,-1.0461,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-20,2369,2023-10-23,in_sample,468.7,0.5616,1204.0,1.4426,22.75,23.65,23.65,23.177,True,False,-1.8769,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-20,5215,2023-10-23,in_sample,635.1,1.2067,1474.6,2.8017,76.0,76.8,74.2,78.694,False,False,2.3684,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-23,2369,2023-10-24,in_sample,444.62,0.5176,522.665,0.6084,25.4,25.9,23.55,25.48,True,False,-0.315,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-23,8110,2023-10-24,in_sample,193.7,0.7359,601.96,2.2869,15.8,16.35,16.35,16.023,True,False,-1.4114,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-24,8110,2023-10-25,in_sample,351.525,0.7923,768.45,1.732,16.8,17.1,16.75,17.591,False,False,0.2976,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-27,6216,2023-10-30,in_sample,443.68,1.7757,902.4,3.6116,40.05,40.1,36.55,40.523,False,False,8.7391,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-10-31,8086,2023-11-01,in_sample,1923.75,1.2343,10406.25,6.6767,112.0,114.5,112.5,121.03,False,False,-0.4464,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-02,8227,2023-11-03,in_sample,1142.1,1.4284,2326.5,2.9098,212.5,216.0,202.0,227.85,False,False,4.9412,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-06,3548,2023-11-07,in_sample,1596.2,1.0243,3903.75,2.5051,177.0,183.5,180.0,186.69,False,False,-1.6949,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-07,6117,2023-11-08,in_sample,1030.0,0.9195,2240.25,2.0,54.4,54.9,52.1,55.468,False,False,4.2279,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-08,3122,2023-11-09,in_sample,991.98,1.2224,2099.19,2.5868,51.7,52.2,47.25,53.998,False,False,8.6074,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-14,3276,2023-11-15,in_sample,409.64,1.4052,790.02,2.71,28.0,28.6,27.8,28.665,False,False,0.7143,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-15,2543,2023-11-16,in_sample,317.975,1.2512,669.13,2.633,29.9,30.4,30.4,29.792,True,False,0.3612,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-15,6667,2023-11-16,in_sample,739.2,1.0592,1478.4,2.1184,95.2,97.2,93.0,99.47,False,False,2.3109,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-16,6243,2023-11-17,in_sample,613.0,1.4256,4291.0,9.9792,63.5,67.4,67.4,66.052,True,False,-4.0189,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-17,2355,2023-11-20,in_sample,4646.34,2.666,7016.16,4.0258,48.5,51.3,51.3,50.274,True,False,-3.6577,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-17,2736,2023-11-20,in_sample,990.495,3.0617,626.98,1.9381,32.6,33.15,31.8,35.917,False,False,2.454,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-20,3005,2023-11-21,in_sample,2706.4,1.3421,6974.95,3.4589,101.0,109.0,109.0,106.82,True,False,-5.7624,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-20,6127,2023-11-21,in_sample,1024.315,2.3963,2045.695,4.7857,30.6,30.7,29.35,31.605,False,False,4.085,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-20,6233,2023-11-21,in_sample,1003.45,4.295,875.35,3.7467,31.95,33.55,30.7,32.879,True,False,-2.9077,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-20,6237,2023-11-21,in_sample,2088.23,1.9235,1689.93,1.5566,59.5,60.2,58.1,61.25,False,False,2.3529,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-22,3362,2023-11-23,in_sample,5197.5,2.1618,13107.5,5.4517,178.0,186.5,182.5,188.65,False,False,-2.5281,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-22,3530,2023-11-23,in_sample,2428.2,6.8795,2002.2,5.6726,109.0,117.0,117.0,114.66,True,False,-5.1927,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-22,3694,2023-11-23,in_sample,1578.6,3.6409,3928.96,9.0618,46.5,47.55,45.0,47.236,True,False,-1.5828,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-22,6243,2023-11-23,in_sample,2797.34,2.9406,6551.86,6.8874,76.2,78.7,72.4,79.968,False,False,4.9869,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-23,3530,2023-11-24,in_sample,631.8,0.9486,2761.2,4.1456,119.5,121.0,118.0,125.93,False,False,1.2552,False,True
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-23,8442,2023-11-24,in_sample,331.65,1.9989,743.7,4.4824,105.5,108.5,105.5,108.29,True,False,-2.6445,False,False
統一-城中 x 凱基-城中(城中GA本尊),統一-城中,凱基-城中(城中GA本尊),2023-11-24,8086,2023-11-27,in_sample,5740.7,2.7572,7102.9,3.4114,148.0,148.0,125.5,149.45,False,False,15.2027,False,True
