event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
2017_2012-05-11,2017,2012-05-11,51,-0.14762516046213103,-0.047388781431334626,-0.10023637903079641
2017_2012-05-11,2017,2012-05-11,52,-0.13478818998716302,-0.049903288201160634,-0.08488490178600239
2017_2012-05-11,2017,2012-05-11,53,-0.13478818998716302,-0.05493230174081243,-0.07985588824635059
2017_2012-05-11,2017,2012-05-11,54,-0.13093709884467275,-0.05338491295938119,-0.07755218588529156
2017_2012-05-11,2017,2012-05-11,55,-0.12708600770218226,-0.034429400386847164,-0.0926566073153351
2017_2012-05-11,2017,2012-05-11,56,-0.12323491655969188,-0.028046421663442955,-0.09518849489624892
2017_2012-05-11,2017,2012-05-11,57,-0.1258023106546855,-0.011605415860735047,-0.11419689479395045
2017_2012-05-11,2017,2012-05-11,58,-0.12195121951219512,-0.009671179883945835,-0.11228003962824928
2017_2012-05-11,2017,2012-05-11,59,-0.13093709884467275,-0.01547388781431347,-0.11546321103035928
2017_2012-05-11,2017,2012-05-11,60,-0.13992297817715016,-0.0029013539651838727,-0.1370216242119663
8942_2012-05-15,8942,2012-05-15,-30,-0.039999999999999925,0.072265625,-0.11226562499999992
8942_2012-05-15,8942,2012-05-15,-29,-0.06666666666666665,0.068359375,-0.13502604166666665
8942_2012-05-15,8942,2012-05-15,-28,-0.06833333333333336,0.0595703125,-0.12790364583333336
8942_2012-05-15,8942,2012-05-15,-27,-0.06499999999999995,0.0478515625,-0.11285156249999995
8942_2012-05-15,8942,2012-05-15,-26,-0.036666666666666736,0.0498046875,-0.08647135416666674
8942_2012-05-15,8942,2012-05-15,-25,-0.06000000000000005,0.037109375,-0.09710937500000005
8942_2012-05-15,8942,2012-05-15,-24,-0.07000000000000006,0.037109375,-0.10710937500000006
8942_2012-05-15,8942,2012-05-15,-23,-0.06166666666666676,0.04101562499999978,-0.10268229166666654
8942_2012-05-15,8942,2012-05-15,-22,-0.05833333333333335,0.0419921875,-0.10032552083333335
