code,name,lock_start,lock_end,lock_days,d1,entry_day,entry_open,entry_o,entry_h,entry_l,entry_c,base_ret,tp2_ret,tp2_hit,censored,entry_is_ceiling,citycenter_overlap,cum_net_buy_ntd,flip_ratio,year
6187,萬潤,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,1275.0,1275.0,1290.0,1205.0,1225.0,3.92156862745098,2.0,True,False,False,False,104490000.0,0.0,2026
6278,台表科,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,162.0,162.0,172.5,157.0,158.5,2.1604938271604937,2.0000000000000058,True,False,False,False,70022000.0,0.0,2026
6530,創威,2026-04-15,2026-04-17,3,2026-04-20,2026-04-21,138.0,130.5,139.0,128.5,133.5,-2.2988505747126435,-2.2988505747126435,False,False,True,False,183430000.0,1.1479365425502916,2026
6531,愛普*,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,670.0,670.0,708.0,656.0,682.0,-1.791044776119403,1.9999999999999967,True,False,False,False,152628000.0,0.0,2026
8021,尖點,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,402.0,402.0,429.5,402.0,418.0,-3.9800995024875614,-3.9800995024875623,False,False,False,False,116759500.0,1.177822789580291,2026
8111,立碁,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,83.3,83.3,84.1,75.8,77.6,6.842737094837939,1.9999999999999962,True,False,False,False,43876800.0,0.9762608029756044,2026
8215,明基材,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,28.9,28.9,29.0,26.35,26.55,8.13148788927335,1.999999999999998,True,False,False,False,113724000.0,0.9051242481798036,2026
8261,富鼎,2026-04-17,2026-04-17,1,2026-04-20,2026-04-20,129.0,129.0,131.0,124.0,126.0,2.3255813953488373,1.9999999999999987,True,False,False,False,132345000.0,0.9749064943896634,2026
1711,永光,2026-04-17,2026-04-20,2,2026-04-21,2026-04-22,57.9,54.2,59.6,53.6,59.6,-9.963099630996307,-9.963099630996307,False,False,True,False,258450500.00000003,1.1179711395412273,2026
2351,順德,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,143.0,143.0,152.0,138.5,151.0,-5.594405594405594,2.0000000000000093,True,False,False,False,150273000.0,0.0,2026
2484,希華,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,48.85,48.85,51.2,48.5,49.25,-0.8188331627430881,-0.8188331627430881,False,False,False,False,56619000.0,1.0551272541019798,2026
3105,穩懋,2026-04-17,2026-04-20,2,2026-04-21,2026-04-21,625.0,625.0,637.0,585.0,617.0,1.28,2.0,True,False,False,True,452960000.0,0.2179441893323913,2026
3363,上詮,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,1000.0,1000.0,1065.0,966.0,990.0,1.0,2.0,True,False,False,False,290472000.0,0.3851317855077253,2026
3443,創意,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,3605.0,3605.0,3830.0,3605.0,3735.0,-3.606102635228849,-3.6061026352288486,False,False,False,False,96660000.0,-0.0,2026
3455,由田,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,220.0,220.0,229.5,209.0,225.0,-2.272727272727273,2.0000000000000027,True,False,False,False,42723000.0,0.3159890457130819,2026
3645,達邁,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,120.0,120.0,120.0,107.5,109.5,8.75,2.000000000000005,True,False,False,True,91371000.0,0.9012049775092754,2026
3653,健策,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,5200.0,5200.0,5520.0,5135.0,5370.0,-3.2692307692307696,-3.2692307692307696,False,False,False,False,115460000.0,0.0,2026
3680,家登,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,488.0,488.0,514.0,470.0,503.0,-3.0737704918032787,1.9999999999999982,True,False,False,False,149941000.0,0.7514422339453518,2026
3693,營邦,2026-04-17,2026-04-20,2,2026-04-21,2026-04-21,740.0,740.0,755.0,698.0,704.0,4.864864864864865,2.000000000000009,True,False,False,False,128128000.0,0.8571428571428571,2026
4722,國精化,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,202.0,202.0,207.5,190.0,193.5,4.207920792079208,1.9999999999999962,True,False,False,True,82962000.0,1.2501627251030591,2026
4749,新應材,2026-04-20,2026-04-20,1,2026-04-21,2026-04-21,1000.0,1000.0,1005.0,965.0,990.0,1.0,2.0,True,False,False,False,74784000.0,0.2780006418485237,2026
4919,新唐,2026-04-16,2026-04-20,3,2026-04-21,2026-04-21,150.5,150.5,155.5,142.0,144.5,3.986710963455149,1.9999999999999938,True,False,False,False,192253500.0,0.936508308041206,2026
4956,光鋐,2026-04-17,2026-04-20,2,2026-04-21,2026-04-22,60.1,53.0,55.0,50.9,54.3,-2.45283018867924,2.000000000000004,True,False,True,False,70694750.0,1.0768720449538332,2026
