急拉幅度,進場回落,停損距離,量能倍率,信號窗口,樣本數,勝率,均報酬,PF,停損率
>=7%,1.5%,0.5%,1.5,20,6316,0.6614946168461051,0.020611187697586138,4.689726371971651,0.048131728942368585
>=7%,1.5%,0.5%,1.5,30,7757,0.6574706716514116,0.019383357395181135,4.462232714540573,0.05466030681964677
>=7%,1.5%,0.5%,1.5,45,9409,0.6525666914656181,0.01802789536358098,4.245111423379397,0.05973004570092465
>=7%,1.5%,0.5%,1.5,60,10704,0.6450859491778774,0.01675782645780244,3.9943542779715355,0.06418161434977579
>=7%,1.5%,0.5%,1.5,90,12716,0.6281063227430009,0.014820550930216638,3.582891276570062,0.07518087448883297
>=7%,1.5%,0.5%,1.5,120,14585,0.6030853616729517,0.012785287864299479,3.1084148668686122,0.0953719574905725
>=7%,1.5%,0.5%,2.0,15,4951,0.6566350232276308,0.021036944277968376,4.658987468769558,0.04423348818420521
>=7%,1.5%,0.5%,2.0,20,5788,0.6579129232895646,0.02036060038769483,4.607967901656118,0.04716655148583276
>=7%,1.5%,0.5%,2.0,30,7028,0.6538133181559477,0.01911704828473152,4.381038686971571,0.053500284575981785
>=7%,1.5%,0.5%,2.0,45,8413,0.6486390110543206,0.017835682794946604,4.164244316802257,0.05931296802567455
>=7%,1.5%,0.5%,2.0,60,9434,0.6417214331142675,0.016747126318249535,3.9654783415711075,0.062009751960992156
>=7%,1.5%,0.5%,2.0,90,11022,0.6251134095445473,0.014816552672768121,3.5597003000514147,0.07358011250226819
>=7%,1.5%,0.5%,2.0,120,12512,0.602861253196931,0.01292975169782487,3.1250355416921805,0.09167199488491048
>=7%,1.5%,1.0%,1.0,15,5793,0.6666666666666666,0.021572343378598768,4.875585045603151,0.027446918694976695
>=7%,1.5%,1.0%,1.0,20,6801,0.6660785178650198,0.020742369635686014,4.747747311410183,0.031760035288928096
>=7%,1.5%,1.0%,1.0,30,8449,0.6636288318144159,0.0195459107763864,4.536823018589429,0.03503373180258019
>=7%,1.5%,1.0%,1.0,45,10353,0.6587462571235391,0.018044011000482255,4.290870738050001,0.03805660195112528
>=7%,1.5%,1.0%,1.0,60,11847,0.6519794040685406,0.016835850702011008,4.050646305221139,0.04102304380855913
>=7%,1.5%,1.0%,1.0,90,14344,0.6329475738984941,0.014678115632780346,3.5807685687551025,0.04831288343558282
>=7%,1.5%,1.0%,1.0,120,16636,0.6090406347679731,0.0126291055226119,3.1069281788420082,0.06029093532099062
>=7%,1.5%,1.0%,1.5,15,5373,0.661641541038526,0.021243068890700406,4.737598053426649,0.0281034803647869
>=7%,1.5%,1.0%,1.5,20,6316,0.6635528815706143,0.02063104425704361,4.688626156837706,0.03150728309056365
>=7%,1.5%,1.0%,1.5,30,7757,0.6600489880108289,0.019413149068972277,4.467824173457781,0.035194018306046154
>=7%,1.5%,1.0%,1.5,45,9409,0.6558614092889786,0.018076162544507186,4.261183993960255,0.03709214581783399
>=7%,1.5%,1.0%,1.5,60,10704,0.648542600896861,0.016811223398385002,4.0088878959372245,0.04017189835575486
>=7%,1.5%,1.0%,1.5,90,12716,0.6317238125196603,0.01486844656695679,3.594380804833148,0.04687008493236867
>=7%,1.5%,1.0%,1.5,120,14585,0.6080905039424066,0.012874892776832068,3.1317238218510908,0.058416181007884815
>=7%,1.5%,1.0%,2.0,15,4951,0.6590587760048475,0.021080051693120255,4.673293579823279,0.027873156937992326
>=7%,1.5%,1.0%,2.0,20,5788,0.659813407049067,0.020376099974805016,4.603994625608827,0.030580511402902556
>=7%,1.5%,1.0%,2.0,30,7028,0.6562322140011383,0.01913928273137425,4.3816586602416825,0.03429140580535003
>=7%,1.5%,1.0%,2.0,45,8413,0.6516106026387734,0.017860431166546547,4.164677908761903,0.03756091762748128
>=7%,1.5%,1.0%,2.0,60,9434,0.6447954208183168,0.01678267516479417,3.9683531204455598,0.03890184439262243
>=7%,1.5%,1.0%,2.0,90,11022,0.6282888767918708,0.014855612755513371,3.566755730434611,0.045182362547632006
>=7%,1.5%,1.0%,2.0,120,12512,0.6074168797953964,0.012998073926752663,3.1388777369391607,0.056265984654731455
>=7%,2.0%,0.3%,1.0,15,5536,0.6607658959537572,0.019041926548283784,3.9251421074501414,0.053829479768786125
>=7%,2.0%,0.3%,1.0,20,6500,0.6581538461538462,0.018129751435233966,3.796160403197509,0.060153846153846155
>=7%,2.0%,0.3%,1.0,30,8041,0.6540231314513121,0.01693293847997979,3.623070889887456,0.06827509016291507
>=7%,2.0%,0.3%,1.0,45,9812,0.6446188340807175,0.01538871149862078,3.3937893789334708,0.0732776192417448
>=7%,2.0%,0.3%,1.0,60,11189,0.6358923943158459,0.014161689754483104,3.1860249665377984,0.07936366073822504
>=7%,2.0%,0.3%,1.0,90,13430,0.6107967237527923,0.012029988479475484,2.789842792916029,0.09270290394638868
>=7%,2.0%,0.3%,1.0,120,15243,0.5901069343305123,0.010448090055319504,2.512888100360061,0.10437577904611953
>=7%,2.0%,0.3%,1.5,15,5131,0.6554277918534399,0.018751241712428833,3.8319782118848456,0.05437536542584292
>=7%,2.0%,0.3%,1.5,20,6032,0.656001326259947,0.018048478755255917,3.760556989536209,0.05935013262599469
>=7%,2.0%,0.3%,1.5,30,7374,0.6499864388391646,0.01682424775001184,3.5742671367548504,0.06794141578519121
>=7%,2.0%,0.3%,1.5,45,8928,0.6412410394265233,0.015363199874871126,3.352213397443423,0.07291666666666667
>=7%,2.0%,0.3%,1.5,60,10115,0.6331191300049431,0.014116438451606506,3.1469855802120055,0.07829955511616411
>=7%,2.0%,0.3%,1.5,90,11930,0.6090528080469405,0.012184351786373358,2.794458992838631,0.09044425817267393
>=7%,2.0%,0.3%,1.5,120,13382,0.5901957853833508,0.010691487092523832,2.5344800104389704,0.10177850844417875
>=7%,2.0%,0.3%,2.0,15,4726,0.6534066864155734,0.018591945375478473,3.777010113581446,0.05459162082099027
>=7%,2.0%,0.3%,2.0,20,5528,0.6517727930535456,0.017780209883724165,3.689217595828175,0.05788712011577424
>=7%,2.0%,0.3%,2.0,30,6693,0.6445540116539669,0.016470543518126834,3.478449069558295,0.06723442402510085
>=7%,2.0%,0.3%,2.0,45,7985,0.6371947401377583,0.015164134862225467,3.284830058458015,0.07251095804633688
>=7%,2.0%,0.3%,2.0,60,8919,0.6304518443771723,0.014093741351969127,3.1174933708324737,0.07601749075008409
>=7%,2.0%,0.3%,2.0,90,10335,0.6073536526366715,0.012204162835534885,2.7816745587585587,0.08834059022738268
>=7%,2.0%,0.3%,2.0,120,11490,0.5896431679721497,0.010820723869480839,2.5439479217520033,0.09834638816362054
>=7%,2.0%,0.5%,1.0,15,5536,0.6620303468208093,0.01908093119376004,3.939947461784496,0.0444364161849711
>=7%,2.0%,0.5%,1.0,20,6500,0.6592307692307692,0.018168241633385464,3.8115895982864028,0.04953846153846154
>=7%,2.0%,0.5%,1.0,30,8041,0.6551423952244746,0.016964378222265035,3.634014499890478,0.0559631886581271
>=7%,2.0%,0.5%,1.0,45,9812,0.6459437423562984,0.015431727645744431,3.4082065872120393,0.059722788422339995
>=7%,2.0%,0.5%,1.0,60,11189,0.6374117436768254,0.014200051773420437,3.1966735717412345,0.06390204665296273
>=7%,2.0%,0.5%,1.0,90,13430,0.6131794489947878,0.01210640094776554,2.8123670156145173,0.07334326135517498
>=7%,2.0%,0.5%,1.0,120,15243,0.5925342780292593,0.010519851567351237,2.5313882498776206,0.08403857508364496
>=7%,2.0%,0.5%,1.5,15,5131,0.6567920483336581,0.018785166363941425,3.8426388200798884,0.0452153576300916
>=7%,2.0%,0.5%,1.5,20,6032,0.6571618037135278,0.018087159171631857,3.7752999760433883,0.04907161803713528
>=7%,2.0%,0.5%,1.5,30,7374,0.6512069433143477,0.016852956868109555,3.5828712680304013,0.055871982641714134
>=7%,2.0%,0.5%,1.5,45,8928,0.6426971326164874,0.015406184518621755,3.3654494999944724,0.059587813620071685
>=7%,2.0%,0.5%,1.5,60,10115,0.6346020761245674,0.014149654027507294,3.1553430159017934,0.06327236777063766
>=7%,2.0%,0.5%,1.5,90,11930,0.6114836546521375,0.012256686721255551,2.815562232222578,0.07158424140821458
>=7%,2.0%,0.5%,1.5,120,13382,0.5927365117321776,0.01076551913371543,2.5539076691434746,0.08197578837244059
>=7%,2.0%,0.5%,2.0,15,4726,0.6548878544223444,0.018632458067015484,3.7904316428112343,0.04549301735082522
>=7%,2.0%,0.5%,2.0,20,5528,0.6530390738060782,0.017827140385923233,3.707541666159017,0.04793777134587554
