signal_date,exit_date,stock_id,stock_name,entry_price,signal_day_ret_pct,signal_vol_ratio,signal_amount_wan,exit_open,exit_open_ret_pct,exit_close,exit_close_ret_pct,exit_vol_ratio,exit_vol_wan,ret_bps,ret_pct,net_ret_pct
2023-12-20,2023-12-21,2312,金寶,16.9,8.33,6.2,119433.0,16.5,-2.37,16.2,-4.14,1.84,2.2,-236.7,-2.37,-2.72
2023-12-20,2023-12-21,2515,中工,13.4,7.2,5.06,233344.0,13.15,-1.87,14.25,6.34,4.3,19.4,-186.6,-1.87,-2.22
2023-12-21,2023-12-22,3346,麗清,51.8,9.17,5.08,84512.0,52.8,1.93,53.1,2.51,6.9,3.4,193.1,1.93,1.57
2023-12-21,2023-12-22,2515,中工,14.25,6.34,4.3,271084.0,14.25,0.0,13.65,-4.21,2.13,10.6,0.0,0.0,-0.36
2023-12-22,2023-12-25,6679,鈺太,443.5,8.04,4.64,154417.0,450.5,1.58,454.5,2.48,3.32,0.3,157.8,1.58,1.22
2023-12-22,2023-12-25,6799,來頡,182.5,6.1,3.99,232320.0,185.0,1.37,175.5,-3.84,1.24,0.4,137.0,1.37,1.01
2023-12-25,2023-12-26,2007,燁興,13.65,8.76,4.41,21457.0,13.4,-1.83,13.55,-0.73,1.11,0.4,-183.2,-1.83,-2.19
2023-12-25,2023-12-26,3024,憶聲,18.35,8.58,4.77,16075.0,18.3,-0.27,18.5,0.82,3.31,0.7,-27.2,-0.27,-0.63
2023-12-26,2023-12-27,6667,信紘科,101.5,9.73,5.16,45340.0,108.5,6.9,102.0,0.49,7.5,1.0,689.7,6.9,6.54
2023-12-26,2023-12-27,2405,輔信,19.15,8.5,6.22,141175.0,19.35,1.04,19.05,-0.52,5.64,9.1,104.4,1.04,0.69
2023-12-27,2023-12-28,8039,台虹,50.8,7.86,9.7,69597.0,50.7,-0.2,49.9,-1.77,3.47,0.6,-19.7,-0.2,-0.55
2023-12-27,2023-12-28,6715,嘉基,164.5,6.47,4.03,34555.0,164.5,0.0,156.5,-4.86,2.46,0.1,0.0,0.0,-0.36
2023-12-28,2023-12-29,6187,萬潤,148.5,7.22,3.47,142132.0,148.5,0.0,141.0,-5.05,3.2,1.0,0.0,0.0,-0.36
2023-12-28,2023-12-29,3024,憶聲,19.7,5.35,4.39,24463.0,19.7,0.0,18.8,-4.57,3.93,1.4,0.0,0.0,-0.36
2023-12-29,2024-01-02,6715,嘉基,170.5,8.95,5.88,83177.0,168.0,-1.47,163.0,-4.4,2.15,0.2,-146.6,-1.47,-1.82
2023-12-29,2024-01-02,6689,伊雲谷,133.5,8.54,6.89,46241.0,134.5,0.75,134.5,0.75,6.24,0.5,74.9,0.75,0.39
2024-01-02,2024-01-03,2486,一詮,51.0,8.97,8.55,392017.0,50.5,-0.98,52.0,1.96,4.04,4.6,-98.0,-0.98,-1.34
2024-01-02,2024-01-03,6223,旺矽,234.0,7.59,6.0,287688.0,229.5,-1.92,239.0,2.14,2.96,0.7,-192.3,-1.92,-2.28
2024-01-03,2024-01-04,3046,建碁,68.3,6.55,11.37,42219.0,68.3,0.0,66.2,-3.07,3.1,0.2,0.0,0.0,-0.36
2024-01-03,2024-01-04,6625,必應,115.0,5.5,8.71,115373.0,117.0,1.74,117.0,1.74,6.23,0.9,173.9,1.74,1.38
2024-01-04,2024-01-05,6416,瑞祺電通,108.5,5.34,4.92,40894.0,107.0,-1.38,111.5,2.76,4.0,0.4,-138.2,-1.38,-1.74
2024-01-04,2024-01-05,5225,東科-KY,64.1,5.08,3.91,18499.0,63.4,-1.09,70.5,9.98,6.4,0.6,-109.2,-1.09,-1.45
2024-01-05,2024-01-08,6782,視陽,240.5,7.13,3.87,65700.0,243.5,1.25,238.5,-0.83,2.06,0.2,124.7,1.25,0.89
2024-01-05,2024-01-08,8467,波力-KY,148.0,6.86,5.37,91468.0,156.0,5.41,162.5,9.8,1.19,0.1,540.5,5.41,5.05
2024-01-08,2024-01-09,2362,藍天,47.75,7.42,3.53,248925.0,47.5,-0.52,45.95,-3.77,2.01,3.3,-52.4,-0.52,-0.88
2024-01-08,2024-01-09,2748,雲品,85.5,6.08,3.23,50343.0,84.8,-0.82,84.1,-1.64,1.27,0.2,-81.9,-0.82,-1.18
2024-01-10,2024-01-11,6120,達運,16.25,9.8,5.89,45507.0,16.5,1.54,16.45,1.23,10.64,11.1,153.8,1.54,1.18
2024-01-10,2024-01-11,6462,神盾,147.5,9.26,3.62,437561.0,148.5,0.68,148.0,0.34,1.94,1.7,67.8,0.68,0.32
2024-01-11,2024-01-12,6451,訊芯-KY,175.0,9.72,5.58,212475.0,172.0,-1.71,188.5,7.71,6.08,1.9,-171.4,-1.71,-2.07
2024-01-11,2024-01-12,3033,威健,29.85,5.85,5.85,29778.0,29.75,-0.34,29.45,-1.34,2.29,0.4,-33.5,-0.34,-0.69
2024-01-12,2024-01-15,6451,訊芯-KY,188.5,7.71,6.08,347912.0,192.5,2.12,197.5,4.77,3.66,1.4,212.2,2.12,1.77
2024-01-12,2024-01-15,3622,洋華,51.1,2.61,7.59,152932.0,52.1,1.96,52.5,2.74,3.12,1.4,195.7,1.96,1.6
2024-01-15,2024-01-16,8027,鈦昇,78.9,9.28,8.35,83466.0,78.3,-0.76,80.1,1.52,4.36,0.7,-76.0,-0.76,-1.12
2024-01-15,2024-01-16,5351,鈺創,57.2,8.13,3.63,205975.0,56.6,-1.05,54.3,-5.07,2.96,3.3,-104.9,-1.05,-1.41
2024-01-16,2024-01-17,3587,閎康,267.5,6.79,7.61,263969.0,269.0,0.56,262.5,-1.87,3.51,0.5,56.1,0.56,0.2
2024-01-16,2024-01-17,8436,大江,179.0,4.37,4.55,44058.0,180.5,0.84,180.5,0.84,4.84,0.3,83.8,0.84,0.48
2024-01-17,2024-01-18,3029,零壹,69.9,5.43,9.89,80516.0,72.0,3.0,71.0,1.57,12.16,3.6,300.4,3.0,2.65
2024-01-17,2024-01-18,6535,順藥,96.1,3.11,3.75,35028.0,94.5,-1.66,100.0,4.06,2.45,0.3,-166.5,-1.66,-2.02
2024-01-18,2024-01-19,3530,晶相光,112.5,9.76,4.62,65844.0,114.5,1.78,107.5,-4.44,6.46,1.2,177.8,1.78,1.42
2024-01-18,2024-01-19,6120,達運,17.45,9.75,3.31,100693.0,17.35,-0.57,16.9,-3.15,2.12,4.2,-57.3,-0.57,-0.93
2024-01-19,2024-01-22,5426,振發,37.75,7.55,3.06,316622.0,38.4,1.72,37.7,-0.13,1.46,4.4,172.2,1.72,1.36
2024-01-19,2024-01-22,4953,緯致,141.5,3.66,4.72,86543.0,143.5,1.41,142.5,0.71,2.92,0.4,141.3,1.41,1.06
2024-01-22,2024-01-23,8996,高力,229.0,9.05,3.35,109152.0,232.5,1.53,230.5,0.66,4.07,0.7,152.8,1.53,1.17
2024-01-22,2024-01-23,4129,聯合,95.4,8.29,4.48,43403.0,96.5,1.15,99.3,4.09,3.95,0.5,115.3,1.15,0.8
2024-01-23,2024-01-24,2460,建通,33.8,9.39,5.66,44410.0,33.55,-0.74,33.0,-2.37,2.55,0.7,-74.0,-0.74,-1.1
2024-01-23,2024-01-24,3563,牧德,239.0,7.66,5.27,45498.0,239.0,0.0,244.0,2.09,2.98,0.1,0.0,0.0,-0.36
2024-01-24,2024-01-25,3149,正達,31.7,8.19,3.92,21997.0,31.75,0.16,29.85,-5.84,2.32,0.5,15.8,0.16,-0.2
2024-01-24,2024-01-25,8105,凌巨,14.35,5.51,4.98,18497.0,14.55,1.39,14.0,-2.44,3.93,1.2,139.4,1.39,1.04
2024-01-25,2024-01-26,5284,jpp-KY,131.0,9.62,6.11,38885.0,131.0,0.0,131.5,0.38,6.31,0.5,0.0,0.0,-0.36
2024-01-25,2024-01-26,3563,牧德,265.5,8.81,6.13,88165.0,264.5,-0.38,260.5,-1.88,3.19,0.2,-37.7,-0.38,-0.73
2024-01-26,2024-01-29,3605,宏致,37.0,5.56,6.18,33498.0,38.2,3.24,38.7,4.59,6.39,1.4,324.3,3.24,2.89
2024-01-26,2024-01-29,3402,漢科,79.2,5.32,2.98,32512.0,79.7,0.63,77.6,-2.02,1.8,0.2,63.1,0.63,0.27
2024-01-29,2024-01-30,8040,九暘,53.8,9.35,3.48,29577.0,53.7,-0.19,52.9,-1.67,2.89,0.5,-18.6,-0.19,-0.54
2024-01-29,2024-01-30,8054,安國,150.0,6.38,3.87,447049.0,153.0,2.0,154.0,2.67,3.2,3.0,200.0,2.0,1.64
2024-01-30,2024-01-31,3289,宜特,106.5,9.23,6.51,97021.0,106.0,-0.47,108.5,1.88,3.89,0.7,-46.9,-0.47,-0.83
2024-01-30,2024-01-31,2369,菱生,24.55,8.15,4.13,115367.0,25.05,2.04,24.35,-0.81,3.86,5.5,203.7,2.04,1.68
2024-01-31,2024-02-01,6667,信紘科,129.0,9.79,2.77,120489.0,129.0,0.0,128.5,-0.39,2.28,0.8,0.0,0.0,-0.36
2024-01-31,2024-02-01,4908,前鼎,113.0,9.71,4.18,276306.0,112.0,-0.88,111.0,-1.77,3.56,2.6,-88.5,-0.88,-1.24
2024-02-01,2024-02-02,3081,聯亞,118.0,9.77,6.56,93083.0,124.0,5.08,126.5,7.2,9.15,2.0,508.5,5.08,4.73
2024-02-01,2024-02-02,3530,晶相光,124.5,9.69,3.84,121161.0,128.5,3.21,136.5,9.64,4.12,1.3,321.3,3.21,2.86
2024-02-02,2024-02-05,8996,高力,261.5,9.64,5.37,404948.0,265.0,1.34,273.0,4.4,5.63,2.3,133.8,1.34,0.98
2024-02-02,2024-02-05,3530,晶相光,136.5,9.64,4.12,174419.0,145.0,6.23,123.5,-9.52,3.81,1.5,622.7,6.23,5.87
2024-02-05,2024-02-15,6584,南俊國際,145.0,7.81,4.13,77163.0,145.0,0.0,159.5,10.0,2.46,0.4,0.0,0.0,-0.36
2024-02-05,2024-02-15,3693,營邦,469.0,7.08,3.08,229587.0,458.0,-2.35,444.5,-5.22,2.6,0.4,-234.5,-2.35,-2.7
2024-02-15,2024-02-16,5284,jpp-KY,157.5,9.76,3.16,73799.0,161.0,2.22,173.0,9.84,4.58,0.9,222.2,2.22,1.87
2024-02-15,2024-02-16,2455,全新,147.0,8.89,2.99,151727.0,146.0,-0.68,146.5,-0.34,1.36,0.5,-68.0,-0.68,-1.04
2024-02-16,2024-02-19,3617,碩天,202.5,9.76,3.81,34477.0,205.5,1.48,212.5,4.94,4.87,0.3,148.1,1.48,1.12
2024-02-16,2024-02-19,1316,上曜,15.25,9.71,3.05,18700.0,15.8,3.61,16.75,9.84,4.53,2.4,360.7,3.61,3.25
2024-02-19,2024-02-20,8086,宏捷科,146.0,9.77,3.74,276381.0,147.0,0.68,143.5,-1.71,3.09,1.8,68.5,0.68,0.33
2024-02-19,2024-02-20,6576,逸達,107.0,9.41,6.48,23273.0,107.0,0.0,106.0,-0.93,2.84,0.1,0.0,0.0,-0.36
2024-02-20,2024-02-21,8442,威宏-KY,124.0,9.73,5.03,21230.0,124.0,0.0,122.0,-1.61,5.91,0.3,0.0,0.0,-0.36
2024-02-20,2024-02-21,3147,大綜,114.5,9.57,3.15,31703.0,115.5,0.87,114.5,0.0,3.61,0.4,87.3,0.87,0.52
2024-02-21,2024-02-22,6613,朋億*,158.5,6.02,3.98,19418.0,159.5,0.63,161.5,1.89,2.5,0.1,63.1,0.63,0.27
2024-02-21,2024-02-22,2617,台航,34.75,5.3,8.32,50623.0,34.85,0.29,35.5,2.16,4.27,0.9,28.8,0.29,-0.07
2024-02-22,2024-02-23,3479,安勤,123.5,9.78,3.73,69389.0,125.0,1.21,129.0,4.45,5.76,1.2,121.5,1.21,0.86
2024-02-22,2024-02-23,2464,盟立,40.0,6.95,7.27,30824.0,39.55,-1.13,38.25,-4.37,4.42,0.6,-112.5,-1.13,-1.48
2024-02-23,2024-02-26,6104,創惟,125.0,9.17,6.84,219839.0,125.0,0.0,127.5,2.0,5.66,2.0,0.0,0.0,-0.36
2024-02-23,2024-02-26,5263,智崴,131.0,9.17,8.5,27603.0,133.5,1.91,130.0,-0.76,3.14,0.1,190.8,1.91,1.55
2024-02-26,2024-02-27,6829,千附精密,132.0,9.09,6.18,46704.0,132.0,0.0,127.0,-3.79,2.79,0.2,0.0,0.0,-0.36
2024-02-26,2024-02-27,3227,原相,179.5,8.79,5.74,343946.0,181.5,1.11,173.5,-3.34,2.47,0.9,111.4,1.11,0.76
2024-02-27,2024-02-29,5225,東科-KY,98.0,9.5,4.47,73101.0,97.6,-0.41,95.2,-2.86,3.19,0.6,-40.8,-0.41,-0.77
2024-02-27,2024-02-29,4755,三福化,154.0,8.45,7.65,129415.0,151.0,-1.95,152.0,-1.3,1.78,0.2,-194.8,-1.95,-2.31
2024-02-29,2024-03-01,1815,富喬,19.1,7.61,3.09,112658.0,19.2,0.52,18.55,-2.88,1.42,2.9,52.4,0.52,0.17
2024-02-29,2024-03-01,2417,圓剛,39.0,7.44,3.14,47781.0,39.1,0.26,39.3,0.77,1.78,0.8,25.6,0.26,-0.1
2024-03-01,2024-03-04,6715,嘉基,200.0,8.4,3.02,44576.0,204.5,2.25,214.0,7.0,3.25,0.3,225.0,2.25,1.89
2024-03-01,2024-03-04,6449,鈺邦,82.5,7.84,7.95,29919.0,83.7,1.45,80.9,-1.94,2.83,0.1,145.5,1.45,1.1
2024-03-04,2024-03-05,6715,嘉基,214.0,7.0,3.25,58912.0,212.0,-0.93,208.5,-2.57,1.82,0.2,-93.5,-0.93,-1.29
2024-03-04,2024-03-05,1582,信錦,83.5,5.96,3.73,71521.0,83.8,0.36,83.5,0.0,1.84,0.4,35.9,0.36,0.0
2024-03-05,2024-03-06,6869,雲豹能源,134.0,8.06,3.32,15328.0,132.0,-1.49,129.5,-3.36,1.62,0.1,-149.3,-1.49,-1.85
2024-03-05,2024-03-06,4768,晶呈科技,208.5,7.47,3.06,48199.0,207.0,-0.72,206.5,-0.96,3.24,0.3,-71.9,-0.72,-1.08
2024-03-06,2024-03-07,2367,燿華,26.65,9.67,4.67,391481.0,27.2,2.06,25.8,-3.19,3.43,13.2,206.4,2.06,1.71
2024-03-06,2024-03-07,2486,一詮,54.1,8.85,4.04,263757.0,55.5,2.59,50.1,-7.39,3.5,5.1,258.8,2.59,2.23
2024-03-07,2024-03-08,4128,中天,48.85,9.78,6.55,56732.0,47.5,-2.76,45.5,-6.86,3.4,0.7,-276.4,-2.76,-3.12
2024-03-07,2024-03-08,6933,AMAX-KY,283.0,8.02,3.67,48702.0,276.0,-2.47,273.0,-3.53,2.02,0.1,-247.3,-2.47,-2.83
2024-03-08,2024-03-11,6182,合晶,42.35,6.01,7.03,93251.0,42.15,-0.47,41.6,-1.77,2.75,1.0,-47.2,-0.47,-0.83
2024-03-08,2024-03-11,1535,中宇,68.5,5.06,3.5,11907.0,71.0,3.65,71.9,4.96,4.35,0.3,365.0,3.65,3.29
2024-03-11,2024-03-12,3691,碩禾,119.0,8.68,2.98,22018.0,120.5,1.26,117.5,-1.26,3.64,0.3,126.1,1.26,0.9
2024-03-11,2024-03-12,1515,力山,50.6,8.24,3.11,26906.0,51.2,1.19,51.0,0.79,2.42,0.5,118.6,1.19,0.83
2024-03-12,2024-03-13,6605,帝寶,169.0,9.74,3.77,48062.0,170.0,0.59,172.5,2.07,3.37,0.3,59.2,0.59,0.23
2024-03-12,2024-03-13,6416,瑞祺電通,125.5,8.19,3.22,72604.0,127.0,1.2,122.5,-2.39,2.02,0.4,119.5,1.2,0.84
2024-03-13,2024-03-14,4994,傳奇,124.0,5.53,3.43,40510.0,120.5,-2.82,124.0,0.0,1.81,0.2,-282.3,-2.82,-3.18
2024-03-13,2024-03-14,4107,邦特,126.5,4.98,3.15,12250.0,126.0,-0.4,124.5,-1.58,1.39,0.0,-39.5,-0.4,-0.75
2024-03-14,2024-03-15,5292,華懋,142.0,9.65,3.11,17089.0,142.0,0.0,145.5,2.46,2.55,0.1,0.0,0.0,-0.36
2024-03-14,2024-03-15,2020,美亞,38.15,4.66,6.63,52932.0,38.45,0.79,36.4,-4.59,2.77,0.7,78.6,0.79,0.43
2024-03-15,2024-03-18,6230,尼得科超眾,208.0,9.76,5.24,60901.0,215.0,3.37,220.0,5.77,5.92,0.5,336.5,3.37,3.01
2024-03-15,2024-03-18,2501,國建,20.3,6.56,5.92,25571.0,20.6,1.48,20.6,1.48,2.3,0.5,147.8,1.48,1.12
2024-03-18,2024-03-19,2323,中環,12.3,6.96,5.98,85526.0,12.3,0.0,12.3,0.0,2.5,3.3,0.0,0.0,-0.36
2024-03-18,2024-03-19,4532,瑞智,24.35,6.33,3.47,21182.0,24.2,-0.62,24.4,0.21,1.51,0.4,-61.6,-0.62,-0.97
2024-03-19,2024-03-20,2359,所羅門,44.9,9.38,5.1,115483.0,49.35,9.91,49.35,9.91,1.33,0.7,991.1,9.91,9.55
2024-03-19,2024-03-20,6933,AMAX-KY,385.0,7.09,2.49,96802.0,380.0,-1.3,369.5,-4.03,1.36,0.1,-129.9,-1.3,-1.66
2024-03-20,2024-03-21,4583,台灣精銳,262.5,9.6,6.34,45285.0,270.0,2.86,260.5,-0.76,3.73,0.1,285.7,2.86,2.5
2024-03-20,2024-03-21,2527,宏璟,37.35,8.1,2.92,12651.0,37.3,-0.13,38.45,2.95,1.97,0.2,-13.4,-0.13,-0.49
2024-03-21,2024-03-22,6753,龍德造船,112.0,8.74,5.55,102962.0,116.0,3.57,109.5,-2.23,4.29,0.9,357.1,3.57,3.21
2024-03-21,2024-03-22,6244,茂迪,27.9,7.51,5.04,40832.0,28.0,0.36,28.1,0.72,2.84,0.9,35.8,0.36,0.0
2024-03-22,2024-03-25,5439,高技,128.0,8.47,2.86,148973.0,133.0,3.91,124.5,-2.73,3.51,1.7,390.6,3.91,3.55
2024-03-22,2024-03-25,6538,倉和,159.0,7.43,3.9,86299.0,160.5,0.94,156.5,-1.57,2.68,0.4,94.3,0.94,0.59
2024-03-25,2024-03-26,6753,龍德造船,120.0,9.59,4.28,135381.0,118.5,-1.25,117.5,-2.08,1.6,0.5,-125.0,-1.25,-1.61
2024-03-25,2024-03-26,6166,凌華,72.8,8.66,4.55,59059.0,72.4,-0.55,69.1,-5.08,2.34,0.5,-54.9,-0.55,-0.91
2024-03-26,2024-03-27,6179,亞通,36.95,7.88,4.66,86820.0,37.0,0.14,36.5,-1.22,1.85,1.0,13.5,0.14,-0.22
2024-03-26,2024-03-27,2359,所羅門,69.7,6.41,7.25,516613.0,70.5,1.15,72.8,4.45,1.12,1.1,114.8,1.15,0.79
2024-03-27,2024-03-28,1603,華電,47.25,9.63,8.34,214906.0,47.15,-0.21,46.25,-2.12,4.36,3.2,-21.2,-0.21,-0.57
2024-03-27,2024-03-28,4746,台耀,112.0,8.21,3.19,86817.0,110.5,-1.34,109.0,-2.68,1.17,0.3,-133.9,-1.34,-1.7
2024-03-28,2024-03-29,2328,廣宇,38.25,8.82,9.22,235143.0,38.2,-0.13,36.2,-5.36,2.74,2.1,-13.1,-0.13,-0.49
2024-03-28,2024-03-29,8467,波力-KY,209.0,6.63,3.91,94033.0,210.0,0.48,198.0,-5.26,2.01,0.2,47.8,0.48,0.12
2024-03-29,2024-04-01,3551,世禾,129.0,6.61,4.0,88581.0,127.0,-1.55,123.5,-4.26,2.04,0.4,-155.0,-1.55,-1.91
2024-03-29,2024-04-01,8390,金益鼎,56.9,5.57,3.59,24538.0,58.2,2.28,56.8,-0.18,1.59,0.2,228.5,2.28,1.93
2024-04-01,2024-04-02,3178,公準,130.5,9.66,3.01,40976.0,129.0,-1.15,130.5,0.0,2.83,0.3,-114.9,-1.15,-1.51
2024-04-01,2024-04-02,3707,漢磊,67.7,9.37,2.82,120123.0,68.0,0.44,68.2,0.74,1.86,1.3,44.3,0.44,0.09
2024-04-02,2024-04-03,6438,迅得,135.5,9.72,3.91,126810.0,136.0,0.37,135.0,-0.37,4.23,1.3,36.9,0.37,0.01
2024-04-02,2024-04-03,6449,鈺邦,90.3,8.14,3.95,15632.0,90.3,0.0,88.3,-2.21,3.91,0.2,0.0,0.0,-0.36
2024-04-03,2024-04-08,6120,達運,18.6,9.73,4.89,97914.0,19.05,2.42,17.9,-3.76,4.82,6.8,241.9,2.42,2.06
2024-04-03,2024-04-08,2066,世德,119.5,9.63,6.92,62244.0,119.5,0.0,124.0,3.77,6.33,0.7,0.0,0.0,-0.36
2024-04-08,2024-04-09,4912,聯德控股-KY,136.5,8.33,3.1,37015.0,136.5,0.0,130.5,-4.4,1.95,0.2,0.0,0.0,-0.36
2024-04-08,2024-04-09,8390,金益鼎,61.2,8.32,3.41,28442.0,61.2,0.0,62.5,2.12,3.67,0.6,0.0,0.0,-0.36
2024-04-09,2024-04-10,3213,茂訊,104.5,9.65,5.43,43773.0,108.5,3.83,111.5,6.7,6.21,0.7,382.8,3.83,3.47
2024-04-09,2024-04-10,2028,威致,29.6,7.25,9.7,30734.0,30.0,1.35,28.6,-3.38,2.01,0.2,135.1,1.35,0.99
2024-04-10,2024-04-11,3576,聯合再生,12.5,9.65,3.37,31855.0,12.7,1.6,12.15,-2.8,2.62,2.3,160.0,1.6,1.24
2024-04-10,2024-04-11,6192,巨路,109.5,6.83,4.06,13280.0,113.0,3.2,114.0,4.11,5.5,0.2,319.6,3.2,2.84
2024-04-11,2024-04-12,2743,山富,130.5,9.66,4.5,30303.0,134.0,2.68,126.0,-3.45,5.3,0.4,268.2,2.68,2.32
2024-04-11,2024-04-12,3402,漢科,106.0,9.62,4.76,52619.0,110.5,4.25,116.5,9.91,5.57,0.8,424.5,4.25,3.89
2024-04-12,2024-04-15,2367,燿華,29.2,9.36,3.16,435100.0,29.2,0.0,28.2,-3.42,1.78,9.0,0.0,0.0,-0.36
2024-04-12,2024-04-15,5381,光譜,38.55,9.05,4.34,60528.0,38.85,0.78,38.25,-0.78,3.86,1.7,77.8,0.78,0.42
2024-04-15,2024-04-16,4588,玖鼎電力,118.5,9.72,3.89,40187.0,117.5,-0.84,125.5,5.91,3.59,0.4,-84.4,-0.84,-1.2
2024-04-15,2024-04-16,3666,光耀,40.05,9.43,2.7,26073.0,39.85,-0.5,37.9,-5.37,1.6,0.4,-49.9,-0.5,-0.86
2024-04-16,2024-04-17,6283,淳安,34.2,8.57,11.24,63086.0,33.5,-2.05,34.2,0.0,5.94,1.4,-204.7,-2.05,-2.4
2024-04-16,2024-04-17,4588,玖鼎電力,125.5,5.91,3.59,46099.0,124.0,-1.2,138.0,9.96,2.59,0.3,-119.5,-1.2,-1.55
2024-04-17,2024-04-18,5512,力麒,11.85,9.72,3.19,24952.0,12.65,6.75,13.0,9.7,6.52,6.5,675.1,6.75,6.39
2024-04-17,2024-04-18,1535,中宇,83.0,8.64,2.88,16185.0,85.0,2.41,91.3,10.0,5.96,0.6,241.0,2.41,2.05
2024-04-18,2024-04-19,2511,太子,12.35,9.78,4.91,26405.0,12.35,0.0,11.85,-4.05,3.39,1.8,0.0,0.0,-0.36
2024-04-18,2024-04-19,4157,太景*-KY,15.75,9.76,4.57,16905.0,17.25,9.52,16.45,4.44,7.28,2.6,952.4,9.52,9.17
2024-04-19,2024-04-22,5512,力麒,13.75,5.77,7.96,180556.0,13.9,1.09,12.9,-6.18,4.62,9.8,109.1,1.09,0.73
2024-04-19,2024-04-22,2605,新興,26.6,5.77,5.82,119482.0,27.0,1.5,26.0,-2.26,3.41,3.1,150.4,1.5,1.15
2024-04-23,2024-04-24,1702,南僑,60.5,8.04,5.95,35926.0,60.5,0.0,59.5,-1.65,2.37,0.3,0.0,0.0,-0.36
2024-04-23,2024-04-24,2743,山富,135.0,8.0,6.07,84194.0,136.0,0.74,147.5,9.26,6.43,1.0,74.1,0.74,0.38
2024-04-24,2024-04-25,3491,昇達科,196.5,9.47,4.85,232304.0,195.0,-0.76,197.0,0.25,2.7,0.8,-76.3,-0.76,-1.12
2024-04-24,2024-04-25,2743,山富,147.5,9.26,6.43,135728.0,152.5,3.39,152.5,3.39,5.99,1.3,339.0,3.39,3.03
2024-04-25,2024-04-26,2359,所羅門,109.0,9.77,4.0,251300.0,114.0,4.59,105.5,-3.21,8.15,7.3,458.7,4.59,4.23
2024-04-25,2024-04-26,6449,鈺邦,118.0,9.77,3.76,59737.0,125.0,5.93,129.5,9.75,3.93,0.7,593.2,5.93,5.58
2024-04-26,2024-04-29,6449,鈺邦,129.5,9.75,3.93,86790.0,138.0,6.56,131.0,1.16,4.24,0.9,656.4,6.56,6.21
2024-04-26,2024-04-29,5531,鄉林,11.85,9.72,3.07,15833.0,12.85,8.44,13.0,9.7,2.81,1.5,843.9,8.44,8.08
2024-04-29,2024-04-30,5531,鄉林,13.0,9.7,2.81,18779.0,13.15,1.15,12.25,-5.77,4.18,2.7,115.4,1.15,0.8
2024-04-29,2024-04-30,1903,士紙,67.7,9.55,5.55,52945.0,67.1,-0.89,65.6,-3.1,2.03,0.3,-88.6,-0.89,-1.24
2024-04-30,2024-05-02,3147,大綜,152.0,9.75,4.8,75106.0,152.0,0.0,149.0,-1.97,3.1,0.4,0.0,0.0,-0.36
2024-04-30,2024-05-02,2401,凌陽,31.05,8.57,3.54,70692.0,30.25,-2.58,28.6,-7.89,2.44,1.8,-257.6,-2.58,-2.93
2024-05-02,2024-05-03,6625,必應,105.5,7.65,5.04,23552.0,106.0,0.47,101.0,-4.27,2.76,0.1,47.4,0.47,0.12
2024-05-02,2024-05-03,2534,宏盛,29.15,6.78,3.14,39554.0,28.95,-0.69,29.35,0.69,1.36,0.6,-68.6,-0.69,-1.04
2024-05-03,2024-05-06,6192,巨路,117.0,8.33,2.94,27143.0,116.5,-0.43,117.0,0.0,1.65,0.1,-42.7,-0.43,-0.78
2024-05-03,2024-05-06,3357,臺慶科,129.5,7.47,4.96,46942.0,136.0,5.02,130.0,0.39,5.17,0.5,501.9,5.02,4.66
2024-05-06,2024-05-07,2228,劍麟,110.5,8.87,8.75,53631.0,110.0,-0.45,117.5,6.33,4.91,0.4,-45.2,-0.45,-0.81
2024-05-06,2024-05-07,3033,威健,39.3,8.41,4.64,159432.0,37.8,-3.82,37.15,-5.47,4.1,4.5,-381.7,-3.82,-4.17
2024-05-07,2024-05-08,4994,傳奇,141.5,9.69,3.58,41681.0,143.0,1.06,127.5,-9.89,3.84,0.4,106.0,1.06,0.7
2024-05-07,2024-05-08,4967,十銓,114.0,9.62,2.85,332500.0,116.0,1.75,117.5,3.07,4.69,6.2,175.4,1.75,1.4
2024-05-08,2024-05-09,2428,興勤,175.0,6.71,6.12,46120.0,174.0,-0.57,171.5,-2.0,1.95,0.1,-57.1,-0.57,-0.93
2024-05-08,2024-05-09,3526,凡甲,242.5,6.36,3.45,38713.0,243.5,0.41,239.0,-1.44,1.16,0.1,41.2,0.41,0.06
2024-05-09,2024-05-10,1307,三芳,33.5,8.41,8.65,35668.0,33.45,-0.15,33.3,-0.6,2.31,0.3,-14.9,-0.15,-0.51
2024-05-09,2024-05-10,1614,三洋電,50.6,8.12,6.64,32968.0,50.4,-0.4,49.6,-1.98,3.93,0.5,-39.5,-0.4,-0.75
2024-05-10,2024-05-13,2636,台驊控股,109.0,9.77,2.9,69887.0,113.0,3.67,115.5,5.96,6.38,1.8,367.0,3.67,3.31
2024-05-10,2024-05-13,4960,誠美材,14.9,7.19,3.99,62967.0,15.05,1.01,14.65,-1.68,2.1,2.1,100.7,1.01,0.65
2024-05-13,2024-05-14,3605,宏致,44.95,9.77,5.64,46728.0,44.85,-0.22,41.1,-8.57,2.87,0.6,-22.2,-0.22,-0.58
2024-05-13,2024-05-14,5392,能率,30.65,7.73,5.16,54542.0,31.0,1.14,31.8,3.75,4.95,2.2,114.2,1.14,0.78
