signal_date,entry_date,stock_id,股票名稱,strategy,價格型態,signal_close,entry_close,whale_lag4_pct,whale_lag3_pct,whale_lag2_pct,whale_lag1_pct,whale_current_pct,單週大戶變化(百分點),兩週大戶變化(百分點),四週大戶變化(百分點),單週相對變化(%),兩週相對變化(%),跳升前3週最低大戶比例(%),selected_lot_bucket,prior_20d_return_pct,return_5d,return_10d,return_20d,return_60d,return_120d,excess_0050_5d,excess_0050_10d
2024-08-30,2024-09-02,2348,海悅,dip_10_20d_above_ma240,多頭回檔承接,23.062260,21.751904,68.590000,68.590000,68.470000,68.290000,75.520000,7.230000,7.050000,6.930000,10.587202,10.296480,68.290000,1000,-10.356537,-0.184739,-0.186747,-0.309237,-0.267068,-0.246988,-0.136080,-0.175135
2024-08-30,2024-09-02,3537,堡達,dip_10_20d_above_ma240,多頭回檔承接,186.255971,185.259950,29.630000,28.850000,28.850000,28.850000,29.670000,0.820000,0.820000,0.040000,2.842288,2.842288,28.850000,400,-10.908922,-0.046595,-0.044803,0.173835,0.017921,-0.091398,0.002064,-0.033191
2024-08-30,2024-09-02,6126,信音,dip_10_20d_above_ma240,多頭回檔承接,107.410508,105.649680,24.800000,25.100000,25.110000,25.270000,25.340000,0.070000,0.230000,0.540000,0.277008,0.915970,25.100000,800,-12.172775,-0.081818,-0.057239,-0.087093,-0.054097,-0.159371,-0.033159,-0.045627
2024-08-30,2024-09-02,6768,志強-KY,dip_10_20d_above_ma240,多頭回檔承接,105.899962,106.389673,85.750000,85.470000,85.580000,84.720000,85.440000,0.720000,-0.140000,-0.310000,0.849858,-0.163590,84.720000,800,-13.930348,0.017261,0.032221,0.219793,0.593786,0.651323,0.065920,0.043833
2024-08-30,2024-09-02,2442,新美齊,ma20_reclaim_uptrend,月線重新站回,34.915956,34.552788,58.080000,57.250000,57.500000,57.600000,58.280000,0.680000,0.780000,0.200000,1.180556,1.356522,57.250000,1000,-7.630522,-0.046547,-0.016517,-0.175676,-0.213213,-0.213213,0.002113,-0.004905
2024-08-30,2024-09-02,1307,三芳,breakout_20d,20日突破,119.080065,118.023142,82.350000,81.940000,82.200000,81.840000,82.410000,0.570000,0.210000,0.060000,0.696481,0.255474,81.840000,600,13.187247,0.014925,0.153731,0.192537,0.168657,0.516418,0.063584,0.165343
2024-08-30,2024-09-02,2233,宇隆,breakout_20d,20日突破,386.965708,402.735471,62.820000,62.380000,62.520000,63.580000,63.350000,-0.230000,0.830000,0.530000,-0.361749,1.327575,62.380000,200,26.587302,0.000000,0.009036,-0.021084,0.057229,0.256024,0.048659,0.020648
2024-08-30,2024-09-02,2439,美律,breakout_20d,20日突破,502.975041,510.344638,58.290000,57.960000,58.120000,59.660000,59.990000,0.330000,1.870000,1.700000,0.553134,3.217481,57.960000,200,14.325817,-0.054152,-0.064982,-0.068592,-0.241877,-0.115523,-0.005493,-0.053370
2024-08-30,2024-09-02,2605,新興,breakout_20d,20日突破,90.803492,88.190442,42.140000,41.960000,41.650000,41.240000,41.900000,0.660000,0.250000,-0.240000,1.600388,0.600240,41.240000,800,3.731343,-0.053704,-0.055556,0.096296,-0.027778,0.025926,-0.005045,-0.043944
2024-08-30,2024-09-02,3042,晶技,breakout_20d,20日突破,431.854926,437.487816,65.690000,66.140000,66.590000,66.790000,66.780000,-0.010000,0.190000,1.090000,-0.014972,0.285328,66.140000,200,8.490566,-0.051502,-0.064378,-0.055794,-0.090129,-0.149356,-0.002843,-0.052766
2024-08-30,2024-09-02,3264,欣銓,breakout_20d,20日突破,200.153335,198.998049,66.140000,66.380000,66.710000,67.100000,67.330000,0.230000,0.620000,1.190000,0.342772,0.929396,66.380000,400,5.319149,-0.076923,-0.098694,-0.123367,-0.219158,0.068215,-0.028264,-0.087082
2024-08-30,2024-09-02,3265,台星科,breakout_20d,20日突破,169.257578,177.720457,62.930000,63.230000,63.540000,63.600000,63.430000,-0.170000,-0.110000,0.500000,-0.267296,-0.173119,63.230000,400,5.769231,-0.082251,-0.064935,-0.017316,-0.103896,-0.082251,-0.033592,-0.053323
2024-08-30,2024-09-02,3390,旭軟,breakout_20d,20日突破,108.859313,103.884560,21.930000,22.970000,24.410000,24.950000,26.020000,1.070000,1.610000,4.090000,4.288577,6.595658,22.970000,800,24.414716,-0.052113,-0.152113,-0.121127,-0.214085,-0.195775,-0.003454,-0.140501
2024-08-30,2024-09-02,3484,崧騰,breakout_20d,20日突破,225.152138,226.224291,30.440000,30.430000,30.000000,30.700000,33.080000,2.380000,3.080000,2.640000,7.752443,10.266667,30.000000,400,27.530364,-0.084435,-0.002228,-0.044137,-0.139240,0.046130,-0.035776,0.009384
2024-08-30,2024-09-02,3548,兆利,breakout_20d,20日突破,387.242652,422.149032,45.830000,45.010000,44.710000,45.460000,45.560000,0.100000,0.850000,-0.270000,0.219974,1.901141,44.710000,200,10.248447,-0.036176,-0.108527,-0.100775,0.005168,-0.129199,0.012483,-0.096915
2024-08-30,2024-09-02,4127,天良,breakout_20d,20日突破,46.273331,44.742661,42.090000,42.780000,42.790000,43.890000,45.070000,1.180000,2.280000,2.980000,2.688540,5.328348,42.780000,1000,19.728424,-0.013158,-0.013158,-0.050000,0.057895,0.026316,0.035501,-0.001546
2024-08-30,2024-09-02,4536,拓凱,breakout_20d,20日突破,358.644441,349.122907,71.720000,72.190000,72.280000,72.650000,73.100000,0.450000,0.820000,1.380000,0.619408,1.134477,72.190000,200,18.015666,-0.009091,0.002273,-0.009091,-0.097727,-0.013636,0.039568,0.013885
2024-08-30,2024-09-02,4551,智伸科,breakout_20d,20日突破,161.769552,163.063708,79.040000,79.720000,80.500000,80.860000,80.940000,0.080000,0.440000,1.900000,0.098936,0.546584,79.720000,400,34.843581,-0.019841,0.051587,-0.003968,-0.087302,-0.138889,0.028818,0.063199
2024-08-30,2024-09-02,4927,泰鼎-KY,breakout_20d,20日突破,105.496526,104.789681,50.930000,50.540000,51.230000,51.770000,51.690000,-0.080000,0.460000,0.760000,-0.154530,0.897911,50.540000,800,15.697674,-0.082631,-0.005059,-0.021922,-0.314503,-0.336425,-0.033972,0.006553
2024-08-30,2024-09-02,5474,聰泰,breakout_20d,20日突破,449.854058,449.854058,60.250000,59.880000,59.810000,60.390000,61.750000,1.360000,1.940000,1.500000,2.252028,3.243605,59.810000,200,10.559006,-0.039326,-0.092697,-0.056180,-0.134831,0.053371,0.009333,-0.081085
2024-08-30,2024-09-02,6153,嘉聯益,breakout_20d,20日突破,37.553036,37.076676,40.440000,40.250000,40.180000,40.550000,41.120000,0.570000,0.940000,0.680000,1.405672,2.339472,40.180000,1000,3.728070,-0.087794,-0.055675,-0.085653,-0.278373,-0.361884,-0.039135,-0.044063
2024-08-30,2024-09-02,6176,瑞儀,breakout_20d,20日突破,783.681174,791.617186,78.790000,79.180000,79.270000,79.310000,79.490000,0.180000,0.220000,0.700000,0.226958,0.277532,79.180000,100,10.027855,-0.005013,0.002506,0.000000,-0.025063,-0.030075,0.043647,0.014118
2024-08-30,2024-09-02,6257,矽格,breakout_20d,20日突破,293.832349,291.198768,56.830000,55.410000,55.460000,55.440000,55.990000,0.550000,0.530000,-0.840000,0.992063,0.955644,55.410000,200,5.114401,-0.042636,-0.037468,-0.024548,-0.117571,-0.003876,0.006023,-0.025856
2024-08-30,2024-09-02,6274,台燿,breakout_20d,20日突破,357.654693,351.540937,67.170000,65.520000,65.690000,66.210000,67.230000,1.020000,1.540000,0.060000,1.540553,2.344345,65.520000,200,11.075949,0.028986,0.060870,0.014493,0.005797,-0.052174,0.077645,0.072481
2024-08-30,2024-09-02,6451,訊芯-KY,breakout_20d,20日突破,337.772963,324.097944,79.020000,78.290000,77.750000,77.520000,78.040000,0.520000,0.290000,-0.980000,0.670795,0.372990,77.520000,200,16.509434,-0.092827,-0.080169,-0.084388,-0.090717,-0.251055,-0.044168,-0.068557
2024-08-30,2024-09-02,6596,寬宏藝術,breakout_20d,20日突破,130.384872,127.861294,30.690000,30.690000,30.690000,30.780000,32.810000,2.030000,2.120000,2.120000,6.595192,6.907788,30.690000,600,8.240223,-0.025000,-0.051316,-0.027632,-0.026316,0.163158,0.023659,-0.039704
2024-08-30,2024-09-02,6890,來億-KY,breakout_20d,20日突破,355.487805,391.036585,92.570000,92.800000,93.370000,93.120000,93.630000,0.510000,0.260000,1.060000,0.547680,0.278462,92.800000,200,19.250426,-0.016883,-0.010390,-0.077922,0.016883,0.012987,0.031776,0.001222
2024-08-30,2024-09-02,8070,長華*,breakout_20d,20日突破,1647.733124,1573.677703,80.550000,80.740000,80.880000,81.040000,81.580000,0.540000,0.700000,1.030000,0.666338,0.865480,80.740000,100,39.373602,0.008403,0.030252,0.016807,-0.172269,-0.302883,0.057062,0.041864
2024-08-30,2024-09-02,8085,福華,breakout_20d,20日突破,45.517392,43.690928,41.190000,39.950000,40.280000,40.280000,41.030000,0.750000,0.750000,-0.160000,1.861966,1.861966,39.950000,1000,1.827957,-0.064906,0.001100,-0.073707,-0.178218,-0.332233,-0.016247,0.012712
2024-08-30,2024-09-02,8091,翔名,breakout_20d,20日突破,356.271761,337.749987,56.050000,56.190000,56.320000,56.970000,57.730000,0.760000,1.410000,1.680000,1.334035,2.503551,56.190000,200,10.847458,-0.087097,0.022581,-0.029032,-0.148387,-0.151613,-0.038438,0.034192
2024-08-30,2024-09-02,1307,三芳,breakout_60d,60日突破,119.080065,118.023142,82.350000,81.940000,82.200000,81.840000,82.410000,0.570000,0.210000,0.060000,0.696481,0.255474,81.840000,600,13.187247,0.014925,0.153731,0.192537,0.168657,0.516418,0.063584,0.165343
2024-08-30,2024-09-02,2233,宇隆,breakout_60d,60日突破,386.965708,402.735471,62.820000,62.380000,62.520000,63.580000,63.350000,-0.230000,0.830000,0.530000,-0.361749,1.327575,62.380000,200,26.587302,0.000000,0.009036,-0.021084,0.057229,0.256024,0.048659,0.020648
2024-08-30,2024-09-02,3390,旭軟,breakout_60d,60日突破,108.859313,103.884560,21.930000,22.970000,24.410000,24.950000,26.020000,1.070000,1.610000,4.090000,4.288577,6.595658,22.970000,800,24.414716,-0.052113,-0.152113,-0.121127,-0.214085,-0.195775,-0.003454,-0.140501
2024-08-30,2024-09-02,3484,崧騰,breakout_60d,60日突破,225.152138,226.224291,30.440000,30.430000,30.000000,30.700000,33.080000,2.380000,3.080000,2.640000,7.752443,10.266667,30.000000,400,27.530364,-0.084435,-0.002228,-0.044137,-0.139240,0.046130,-0.035776,0.009384
2024-08-30,2024-09-02,4536,拓凱,breakout_60d,60日突破,358.644441,349.122907,71.720000,72.190000,72.280000,72.650000,73.100000,0.450000,0.820000,1.380000,0.619408,1.134477,72.190000,200,18.015666,-0.009091,0.002273,-0.009091,-0.097727,-0.013636,0.039568,0.013885
2024-08-30,2024-09-02,4551,智伸科,breakout_60d,60日突破,161.769552,163.063708,79.040000,79.720000,80.500000,80.860000,80.940000,0.080000,0.440000,1.900000,0.098936,0.546584,79.720000,400,34.843581,-0.019841,0.051587,-0.003968,-0.087302,-0.138889,0.028818,0.063199
2024-08-30,2024-09-02,4927,泰鼎-KY,breakout_60d,60日突破,105.496526,104.789681,50.930000,50.540000,51.230000,51.770000,51.690000,-0.080000,0.460000,0.760000,-0.154530,0.897911,50.540000,800,15.697674,-0.082631,-0.005059,-0.021922,-0.314503,-0.336425,-0.033972,0.006553
2024-08-30,2024-09-02,6596,寬宏藝術,breakout_60d,60日突破,130.384872,127.861294,30.690000,30.690000,30.690000,30.780000,32.810000,2.030000,2.120000,2.120000,6.595192,6.907788,30.690000,600,8.240223,-0.025000,-0.051316,-0.027632,-0.026316,0.163158,0.023659,-0.039704
2024-08-30,2024-09-02,6890,來億-KY,breakout_60d,60日突破,355.487805,391.036585,92.570000,92.800000,93.370000,93.120000,93.630000,0.510000,0.260000,1.060000,0.547680,0.278462,92.800000,200,19.250426,-0.016883,-0.010390,-0.077922,0.016883,0.012987,0.031776,0.001222
2024-08-30,2024-09-02,8070,長華*,breakout_60d,60日突破,1647.733124,1573.677703,80.550000,80.740000,80.880000,81.040000,81.580000,0.540000,0.700000,1.030000,0.666338,0.865480,80.740000,100,39.373602,0.008403,0.030252,0.016807,-0.172269,-0.302883,0.057062,0.041864
2024-09-06,2024-09-09,3048,益登,dip_5_10d_above_ma240,淺幅回檔承接,188.171054,185.147291,46.550000,46.880000,46.690000,46.830000,47.080000,0.250000,0.390000,0.530000,0.533846,0.835297,46.690000,400,-8.276644,-0.010050,-0.060302,-0.016332,-0.224874,-0.261307,-0.048992,-0.135570
2024-09-06,2024-09-09,3338,泰碩,dip_5_10d_above_ma240,淺幅回檔承接,108.414879,110.150779,20.890000,20.910000,21.790000,21.870000,21.970000,0.100000,0.180000,1.080000,0.457247,0.826067,20.910000,800,-8.032129,-0.001433,-0.007163,-0.028653,-0.011461,-0.106017,-0.040375,-0.082432
2024-09-06,2024-09-09,4720,德淵,dip_5_10d_above_ma240,淺幅回檔承接,41.402738,39.967990,50.870000,47.320000,47.670000,48.450000,50.340000,1.890000,2.670000,-0.530000,3.900929,5.601007,47.320000,1000,-9.417040,0.023077,0.105128,0.048718,0.012821,0.023077,-0.015865,0.029859
2024-09-06,2024-09-09,6877,鏵友益,dip_5_10d_above_ma240,淺幅回檔承接,74.053287,73.943253,29.250000,29.200000,29.120000,29.090000,34.550000,5.460000,5.430000,5.300000,18.769337,18.646978,29.090000,1000,-5.477528,-0.044643,0.016369,0.035714,0.510417,0.659226,-0.083585,-0.058900
2024-09-06,2024-09-09,8210,勤誠,dip_5_10d_above_ma240,淺幅回檔承接,820.588934,834.419084,75.000000,76.320000,76.690000,77.560000,76.180000,-1.380000,-0.510000,1.180000,-1.779268,-0.665015,76.320000,100,-7.452340,0.022099,0.033149,-0.036832,0.058932,0.062615,-0.016843,-0.042120
2024-09-06,2024-09-09,8390,金益鼎,dip_5_10d_above_ma240,淺幅回檔承接,151.563494,148.297039,39.710000,40.840000,40.760000,40.830000,40.970000,0.140000,0.210000,1.260000,0.342885,0.515211,40.760000,600,-7.200000,0.107195,0.146843,0.088106,0.044053,-0.002937,0.068253,0.071574
2024-09-06,2024-09-09,2348,海悅,dip_10_20d_above_ma240,多頭回檔承接,18.650729,17.733480,68.590000,68.470000,68.290000,75.520000,70.650000,-4.870000,2.360000,2.060000,-6.448623,3.455850,68.290000,1000,-19.128788,-0.002463,-0.108374,-0.165025,-0.150246,-0.157635,-0.041405,-0.183643
2024-09-06,2024-09-09,2506,太設,dip_10_20d_above_ma240,多頭回檔承接,7.683306,7.788556,69.300000,70.880000,70.750000,70.360000,69.930000,-0.430000,-0.820000,0.630000,-0.611143,-1.159011,70.360000,1000,-15.444015,0.022523,-0.013514,-0.009009,0.076577,0.009009,-0.016420,-0.088782
2024-09-06,2024-09-09,3466,德晉,dip_10_20d_above_ma240,多頭回檔承接,114.877889,114.517771,54.940000,54.680000,54.630000,54.640000,55.400000,0.760000,0.770000,0.460000,1.390922,1.409482,54.630000,600,-10.644258,-0.007862,-0.069182,0.055031,0.040881,-0.199686,-0.046804,-0.144451
2024-09-06,2024-09-09,2211,長榮鋼,ma20_reclaim_uptrend,月線重新站回,153.991037,150.265447,85.010000,85.400000,85.570000,85.670000,86.230000,0.560000,0.660000,1.220000,0.653671,0.771298,85.400000,600,5.531915,0.000000,0.008264,-0.095041,-0.174380,-0.223140,-0.038942,-0.067004
2024-09-06,2024-09-09,2884,玉山金,ma20_reclaim_uptrend,月線重新站回,118.049288,119.766368,64.810000,64.970000,65.100000,65.270000,65.320000,0.050000,0.220000,0.510000,0.076605,0.337942,64.970000,600,3.189493,-0.007168,0.021505,0.008961,-0.012545,0.062724,-0.046111,-0.053763
2024-09-06,2024-09-09,5434,崇越,ma20_reclaim_uptrend,月線重新站回,1168.929592,1152.230598,66.990000,67.100000,67.200000,67.250000,67.640000,0.390000,0.440000,0.650000,0.579926,0.654762,67.100000,100,7.485605,0.019928,0.039855,0.072464,0.099638,0.025362,-0.019015,-0.035414
2024-09-06,2024-09-09,6449,鈺邦,ma20_reclaim_uptrend,月線重新站回,243.706977,238.457904,71.840000,71.550000,72.410000,73.200000,72.730000,-0.470000,0.320000,0.890000,-0.642077,0.441928,71.550000,400,9.797297,0.066038,0.018868,0.050314,-0.069182,-0.201258,0.027096,-0.056401
2024-09-06,2024-09-09,6546,正基,ma20_reclaim_uptrend,月線重新站回,205.140356,207.438848,64.400000,64.820000,64.480000,67.880000,66.140000,-1.740000,1.660000,1.740000,-2.563347,2.574442,64.480000,400,8.181818,0.210526,0.310249,0.146814,-0.207756,-0.285319,0.171584,0.234980
2024-09-06,2024-09-09,8021,尖點,ma20_reclaim_uptrend,月線重新站回,96.031225,93.456662,21.860000,24.980000,27.120000,30.390000,29.440000,-0.950000,2.320000,7.580000,-3.126028,8.554572,24.980000,800,13.373860,-0.008264,0.022039,-0.059229,-0.066116,-0.137741,-0.047207,-0.053230
2024-09-06,2024-09-09,8422,可寧衛*,ma20_reclaim_uptrend,月線重新站回,381.814417,380.790786,55.650000,56.140000,56.280000,56.780000,57.380000,0.600000,1.100000,1.730000,1.056710,1.954513,56.140000,200,3.324100,0.000000,0.005376,-0.016129,-0.026882,0.010753,-0.038942,-0.069892
2024-09-06,2024-09-09,9921,巨大,ma20_reclaim_uptrend,月線重新站回,547.786976,532.699623,89.110000,89.490000,89.730000,89.730000,89.750000,0.020000,0.020000,0.640000,0.022289,0.022289,89.490000,100,10.824246,-0.063181,0.006536,-0.172113,-0.363834,-0.315904,-0.102123,-0.068733
2024-09-06,2024-09-09,2228,劍麟,breakout_20d,20日突破,176.355602,179.344680,60.300000,59.810000,59.070000,58.900000,60.220000,1.320000,1.150000,-0.080000,2.241087,1.946843,58.900000,400,28.680480,-0.016667,0.000000,-0.095833,-0.145833,-0.198333,-0.055609,-0.075269
2024-09-06,2024-09-09,3003,健和興,breakout_20d,20日突破,225.668058,229.179491,60.520000,62.000000,62.850000,63.580000,64.420000,0.840000,1.570000,3.900000,1.321170,2.498011,62.000000,400,24.226804,0.007150,-0.023493,-0.165475,-0.222676,-0.307457,-0.031792,-0.098762
2024-09-06,2024-09-09,3624,光頡,breakout_20d,20日突破,95.263926,94.742408,47.700000,47.750000,48.530000,48.620000,49.200000,0.580000,0.670000,1.500000,1.192925,1.380589,47.750000,800,13.575130,0.014679,-0.005505,-0.078899,-0.124771,-0.300917,-0.024263,-0.080773
