資料日期,代號,股票名稱,資料日收盤價,動態大戶級距(張),前週大戶比例(%),本週大戶比例(%),本週變化(百分點)
2025-03-28,8422,可寧衛*,397.168884,200,57.140000,57.640000,0.500000
2025-03-28,3596,智易,554.281633,100,85.850000,86.340000,0.490000
2025-03-28,1563,巧新,56.337174,1000,29.620000,30.110000,0.490000
2025-03-28,5328,華容,11.775452,1000,37.290000,37.770000,0.480000
2025-03-28,9911,櫻花,188.019356,400,67.190000,67.660000,0.470000
2025-03-28,1714,和桐,21.005356,1000,50.900000,51.360000,0.460000
2025-03-28,4974,亞泰,238.319521,400,45.220000,45.680000,0.460000
2025-03-28,6214,精誠,337.625783,200,60.300000,60.760000,0.460000
2025-03-28,8084,巨虹,47.850000,1000,51.360000,51.820000,0.460000
2025-03-28,6209,今國光,54.380239,1000,28.760000,29.220000,0.460000
2025-03-28,6442,光聖,661.766718,100,75.730000,76.190000,0.460000
2025-03-28,3289,宜特,181.895382,400,33.140000,33.590000,0.450000
2025-03-28,3060,銘異,71.876880,1000,9.640000,10.090000,0.450000
2025-03-28,3034,聯詠,2373.411502,100,83.390000,83.830000,0.440000
2025-03-28,6138,茂達,280.865547,200,40.810000,41.250000,0.440000
2025-03-28,5905,南仁湖,17.517161,1000,46.080000,46.510000,0.430000
2025-03-28,6281,全國電,223.174562,400,55.760000,56.190000,0.430000
2025-03-28,6569,醫揚,374.435223,200,75.090000,75.510000,0.420000
2025-03-28,3376,新日興,625.621956,100,81.060000,81.480000,0.420000
2025-03-28,2527,宏璟,85.221097,1000,72.920000,73.330000,0.410000
2025-03-28,2542,興富發,632.195039,100,69.800000,70.200000,0.400000
2025-03-28,2481,強茂,100.793012,800,36.550000,36.950000,0.400000
2025-03-28,6173,信昌電,66.613785,1000,46.520000,46.920000,0.400000
2025-03-28,2640,大車隊,352.537382,200,78.570000,78.960000,0.390000
2025-03-28,6716,應廣,109.655128,800,31.720000,32.100000,0.380000
2025-03-28,1597,直得,180.274175,400,48.380000,48.760000,0.380000
2025-03-28,2451,創見,399.470421,200,84.090000,84.470000,0.380000
2025-03-28,3563,牧德,1459.884106,100,75.930000,76.300000,0.370000
2025-03-28,1110,東泥,23.180949,1000,91.260000,91.620000,0.360000
2025-03-28,2107,厚生,63.223762,1000,51.070000,51.430000,0.360000
2025-03-28,2472,立隆電,180.245835,400,61.390000,61.750000,0.360000
2025-03-28,3550,聯穎,32.410700,1000,28.520000,28.880000,0.360000
2025-03-28,4174,浩鼎,60.500000,1000,43.260000,43.620000,0.360000
2025-03-28,5481,新華,32.168754,1000,52.790000,53.150000,0.360000
2025-03-28,6725,矽科宏晟,,100,80.810000,81.170000,0.360000
2025-03-28,2606,裕民,225.448076,400,73.300000,73.650000,0.350000
2025-03-28,7736,虎山,115.500000,600,78.120000,78.470000,0.350000
2025-03-28,2457,飛宏,48.469618,1000,34.930000,35.280000,0.350000
2025-03-28,2609,陽明,101.646272,800,61.940000,62.280000,0.340000
2025-03-28,3629,地心引力,,100,90.970000,91.310000,0.340000
2025-03-28,6180,橘子,148.438312,600,53.320000,53.650000,0.330000
2025-03-28,2440,太空梭,8.464267,1000,60.860000,61.190000,0.330000
2025-03-28,4127,天良,45.566868,1000,49.360000,49.690000,0.330000
2025-03-28,7730,暉盛-創,,100,92.150000,92.480000,0.330000
2025-03-28,5530,龍巖,114.820330,600,83.540000,83.860000,0.320000
2025-03-28,8183,精星,49.224414,1000,44.810000,45.130000,0.320000
2025-03-28,8436,大江,420.179034,200,50.670000,50.990000,0.320000
2025-03-28,9136,巨騰-DR,13.054909,1000,39.980000,40.300000,0.320000
2025-03-28,2888,名稱待補,21.768879,1000,73.340000,73.660000,0.320000
2025-03-28,6147,頎邦,170.677016,400,65.260000,65.580000,0.320000
2025-03-28,6491,晶碩,414.701465,200,68.080000,68.400000,0.320000
2025-03-28,2548,華固,796.547487,100,68.520000,68.830000,0.310000
2025-03-28,3051,力特,10.598204,1000,34.190000,34.500000,0.310000
2025-03-28,7743,金利食安,,100,96.330000,96.640000,0.310000
2025-03-28,1591,駿吉-KY,96.153587,800,14.750000,15.060000,0.310000
2025-03-28,6890,來億-KY,369.199477,200,94.030000,94.340000,0.310000
2025-03-28,2383,台光電,1556.341449,100,84.070000,84.370000,0.300000
2025-03-28,1786,科妍,171.017199,400,58.350000,58.650000,0.300000
2025-03-28,2913,農林,15.040141,1000,55.120000,55.420000,0.300000
2025-03-28,6207,雷科,159.618837,600,21.500000,21.800000,0.300000
2025-03-28,1102,亞泥,177.284652,400,84.970000,85.270000,0.300000
2025-03-28,1210,大成,259.832433,400,64.660000,64.960000,0.300000
2025-03-28,2027,大成鋼,195.746236,400,75.980000,76.280000,0.300000
2025-03-28,3665,貿聯-KY,1110.683974,100,82.360000,82.660000,0.300000
2025-03-28,3467,台灣精材,59.800000,1000,66.880000,60.660000,-6.220000
2025-03-28,4303,信立,92.775366,800,35.960000,31.690000,-4.270000
2025-03-28,3032,偉訓,265.888429,400,62.750000,58.490000,-4.260000
2025-03-28,7822,倍利科,,100,100.000000,95.770000,-4.230000
2025-03-28,8111,立碁,72.034154,1000,44.130000,40.070000,-4.060000
2025-03-28,6861,睿生光電,61.758875,1000,52.600000,48.630000,-3.970000
2025-03-28,6512,啟發電,27.855502,1000,21.540000,17.580000,-3.960000
2025-03-28,8096,擎亞,148.621909,600,39.670000,35.970000,-3.700000
2025-03-28,6199,天品,80.728920,1000,86.270000,82.610000,-3.660000
2025-03-28,3022,威強電,292.821364,200,71.670000,68.030000,-3.640000
2025-03-28,8155,博智,277.107963,200,70.990000,67.640000,-3.350000
2025-03-28,2540,愛山林,35.836600,1000,89.730000,86.410000,-3.320000
2025-03-28,5202,力新,29.857481,1000,50.820000,47.500000,-3.320000
2025-03-28,8349,恒耀國際,158.091188,600,67.550000,64.230000,-3.320000
2025-03-28,8489,三貝德,56.177991,1000,20.670000,17.390000,-3.280000
2025-03-28,5230,雷笛克光學,56.200255,1000,11.160000,7.920000,-3.240000
2025-03-28,1538,正峰,1.882961,1000,73.820000,70.770000,-3.050000
2025-03-28,4541,晟田,68.448160,1000,29.650000,26.610000,-3.040000
2025-03-28,8941,關中,22.794933,1000,45.910000,42.910000,-3.000000
2025-03-28,1536,和大,144.048811,600,38.910000,35.960000,-2.950000
2025-03-28,8028,昇陽半導體,166.199144,400,50.950000,48.070000,-2.880000
2025-03-28,2241,艾姆勒,31.139706,1000,25.010000,22.320000,-2.690000
2025-03-28,2486,一詮,177.795612,400,45.790000,43.160000,-2.630000
2025-03-28,3594,磐儀,69.090413,1000,46.520000,44.000000,-2.520000
2025-03-28,3019,亞光,263.370389,400,52.730000,50.220000,-2.510000
2025-03-28,6877,鏵友益,96.830450,800,46.600000,44.110000,-2.490000
2025-03-28,2431,聯昌,22.427478,1000,40.530000,38.130000,-2.400000
2025-03-28,4569,六方科-KY,165.561881,400,70.890000,68.490000,-2.400000
2025-03-28,8473,山林水,45.742808,1000,68.210000,65.900000,-2.310000
2025-03-28,1316,上曜,16.872296,1000,24.200000,21.940000,-2.260000
2025-03-28,3213,茂訊,593.556335,100,46.910000,44.740000,-2.170000
2025-03-28,3081,聯亞,570.581865,100,69.780000,67.660000,-2.120000
2025-03-28,3466,德晉,91.650228,800,50.050000,47.930000,-2.120000
2025-03-28,6651,全宇昕,128.636136,600,23.150000,21.090000,-2.060000
2025-03-28,3323,加百裕,98.628997,800,16.220000,14.290000,-1.930000
2025-03-28,2537,聯上發,23.504503,1000,50.000000,48.140000,-1.860000
2025-03-28,3491,昇達科,1517.138160,100,63.860000,62.000000,-1.860000
2025-03-28,2230,泰茂,163.432986,400,47.730000,45.980000,-1.750000
2025-03-28,4722,國精化,160.621523,400,55.630000,53.890000,-1.740000
2025-03-28,5309,系統電,29.141691,1000,31.100000,29.370000,-1.730000
2025-03-28,6683,雍智科技,404.776083,200,36.010000,34.340000,-1.670000
2025-03-28,6179,亞通,21.896538,1000,18.040000,16.410000,-1.630000
2025-03-28,3715,定穎投控,51.973539,1000,22.670000,21.080000,-1.590000
2025-03-28,8249,菱光,171.148726,400,58.100000,56.520000,-1.580000
2025-03-28,3535,晶彩科,72.482279,1000,23.120000,21.560000,-1.560000
2025-03-28,8011,台通,27.586142,1000,24.370000,22.830000,-1.540000
2025-03-28,1321,大洋,42.715883,1000,54.610000,53.070000,-1.540000
2025-03-28,7728,光焱科技,305.500000,200,67.960000,66.430000,-1.530000
2025-03-28,8222,寶一,58.901750,1000,32.850000,31.320000,-1.530000
2025-03-28,3260,威剛,166.279771,400,33.590000,32.070000,-1.520000
2025-03-28,7768,頌勝科技,,100,99.990000,98.500000,-1.490000
2025-03-28,8466,美吉吉-KY,54.385214,1000,67.170000,65.710000,-1.460000
2025-03-28,2066,世德,148.030354,600,63.600000,62.160000,-1.440000
2025-03-28,6788,華景電,223.100025,400,27.970000,26.580000,-1.390000
2025-03-28,4931,新盛力,104.773314,800,14.980000,13.620000,-1.360000
2025-03-28,6925,意藍,,100,80.220000,78.900000,-1.320000
2025-03-28,3163,波若威,271.338483,200,51.710000,50.400000,-1.310000
2025-03-28,6216,居易,172.985784,400,42.310000,41.020000,-1.290000
2025-03-28,6175,立敦,67.266108,1000,60.240000,58.980000,-1.260000
2025-03-28,3587,閎康,369.112997,200,48.900000,47.640000,-1.260000
2025-03-28,6799,來頡,131.403524,600,30.530000,29.290000,-1.240000
2025-03-28,2328,廣宇,91.957781,800,54.760000,53.530000,-1.230000
2025-03-28,1466,聚隆,22.958375,1000,59.510000,58.290000,-1.220000
2025-03-28,2464,盟立,267.081876,200,38.460000,37.250000,-1.210000
2025-03-28,2363,矽統,31.694464,1000,33.300000,32.090000,-1.210000
2025-03-28,6416,瑞祺電通,128.005445,600,39.670000,38.470000,-1.200000
2025-03-28,3202,名稱待補,6.273447,1000,19.960000,18.770000,-1.190000
2025-03-28,3050,鈺德,26.416558,1000,45.300000,44.110000,-1.190000
2025-03-28,3324,雙鴻,818.293110,100,56.880000,55.700000,-1.180000
2025-03-28,6235,華孚,36.530468,1000,37.610000,36.430000,-1.180000
2025-03-28,6937,天虹,237.503185,400,65.080000,63.900000,-1.180000
2025-03-28,2455,全新,315.478417,200,58.500000,57.340000,-1.160000
2025-03-28,1609,大亞,81.314099,1000,28.990000,27.840000,-1.150000
2025-03-28,9906,欣巴巴,66.616354,1000,69.340000,68.220000,-1.120000
2025-03-28,3511,矽瑪,58.399582,1000,55.640000,54.520000,-1.120000
2025-03-28,6188,廣明,263.315615,400,45.240000,44.120000,-1.120000
2025-03-28,1752,南光,69.051907,1000,58.360000,57.250000,-1.110000
2025-03-28,3228,金麗科,191.042703,400,23.350000,22.270000,-1.080000
2025-03-28,3444,利機,188.998229,400,52.510000,51.450000,-1.060000
2025-03-28,2344,華邦電,24.546773,1000,55.700000,54.690000,-1.010000
2025-03-28,6245,立端,341.824145,200,58.680000,57.670000,-1.010000
2025-03-28,4763,材料*-KY,2093.984846,100,70.960000,69.980000,-0.980000
2025-03-28,2748,雲品,82.199626,1000,59.400000,58.440000,-0.960000
2025-03-28,3041,揚智,20.912351,1000,8.570000,7.610000,-0.960000
2025-03-28,2408,南亞科,2.557087,1000,78.710000,77.750000,-0.960000
2025-03-28,3413,京鼎,275.865977,200,56.630000,55.680000,-0.950000
2025-03-28,4912,聯德控股-KY,264.445316,400,59.460000,58.510000,-0.950000
2025-03-28,6190,萬泰科,65.228863,1000,35.600000,34.660000,-0.940000
2025-03-28,6477,安集,42.831300,1000,38.220000,37.280000,-0.940000
2025-03-28,3591,艾笛森,40.378276,1000,41.120000,40.190000,-0.930000
2025-03-28,5292,華懋,170.167183,400,63.660000,62.730000,-0.930000
2025-03-28,2516,新建,30.751958,1000,60.360000,59.450000,-0.910000
2025-03-28,6283,淳安,22.265991,1000,57.030000,56.130000,-0.900000
2025-03-28,6854,錼創科技-KY創,174.000000,400,74.130000,73.240000,-0.890000
2025-03-28,3088,艾訊,407.030512,200,56.620000,55.740000,-0.880000
2025-03-28,9958,世紀鋼,274.246826,200,63.800000,62.930000,-0.870000
2025-03-28,5604,中連,140.702191,600,61.430000,60.570000,-0.860000
2025-03-28,8163,達方,118.073295,600,49.190000,48.330000,-0.860000
2025-03-28,1342,八貫,131.642961,600,56.930000,56.090000,-0.840000
2025-03-28,1809,中釉,26.780650,1000,47.440000,46.610000,-0.830000
2025-03-28,5225,東科-KY,228.320491,400,50.540000,49.710000,-0.830000
2025-03-28,6805,富世達,641.315718,100,76.240000,75.420000,-0.820000
2025-03-28,6112,邁達特,796.569947,100,66.350000,65.530000,-0.820000
2025-03-28,1584,精剛,36.022914,1000,33.080000,32.270000,-0.810000
2025-03-28,6165,浪凡,29.200772,1000,40.800000,39.990000,-0.810000
2025-03-28,1519,華城,1252.567785,100,82.260000,81.460000,-0.800000
2025-03-28,3141,晶宏,50.599956,1000,12.720000,11.920000,-0.800000
2025-03-28,2425,承啟,16.451517,1000,34.410000,33.610000,-0.800000
2025-03-28,6606,建德工業,33.598288,1000,59.970000,59.180000,-0.790000
2025-03-28,6213,聯茂,203.215525,400,55.110000,54.330000,-0.780000
2025-03-28,4162,智擎,172.768778,400,50.640000,49.870000,-0.770000
2025-03-28,8996,高力,549.644637,100,60.730000,59.960000,-0.770000
2025-03-28,3454,名稱待補,428.055144,200,71.560000,70.800000,-0.760000
2025-03-28,5009,榮剛,99.184126,800,49.470000,48.720000,-0.750000
2025-03-28,4953,緯致,199.373564,400,42.140000,41.390000,-0.750000
2025-03-28,5243,乙盛-KY,85.527006,1000,50.890000,50.140000,-0.750000
2025-03-28,6443,元晶,12.627632,1000,13.900000,13.150000,-0.750000
2025-03-28,8446,華研,331.267735,200,58.560000,57.820000,-0.740000
2025-03-28,3062,建漢,50.559559,1000,25.810000,25.070000,-0.740000
2025-03-28,6609,瀧澤科,152.323685,600,56.340000,55.600000,-0.740000
2025-03-28,2397,友通,245.939248,400,79.340000,78.610000,-0.730000
2025-03-28,2030,彰源,50.759487,1000,38.120000,37.390000,-0.730000
2025-03-28,4743,合一,125.385265,600,44.600000,43.880000,-0.720000
2025-03-28,7810,捷創科技,,100,81.460000,80.740000,-0.720000
2025-03-28,3017,奇鋐,1267.342781,100,73.780000,73.070000,-0.710000
2025-03-28,2204,中華,95.994267,800,72.090000,71.390000,-0.700000
2025-03-28,3040,遠見,123.863015,600,55.230000,54.530000,-0.700000
2025-03-28,8042,金山電,98.747239,800,63.730000,63.050000,-0.680000
2025-03-28,2497,怡利電,75.242553,1000,54.900000,54.230000,-0.670000
2025-03-28,6220,岳豐,50.562800,1000,47.710000,47.040000,-0.670000
2025-03-28,1702,南僑,83.586366,1000,58.060000,57.400000,-0.660000
2025-03-28,6962,奕力-KY,57.300000,1000,58.060000,57.400000,-0.660000
2025-03-28,2369,菱生,32.545645,1000,26.940000,26.280000,-0.660000
2025-03-28,6806,名稱待補,103.098730,800,58.060000,57.400000,-0.660000
2025-03-28,2489,瑞軒,68.296141,1000,29.320000,28.670000,-0.650000
2025-03-28,8299,群聯,1797.571797,100,70.960000,70.330000,-0.630000
2025-03-28,2374,佳能,129.442521,600,32.860000,32.230000,-0.630000
2025-03-28,8234,新漢,329.006806,200,66.880000,66.250000,-0.630000
2025-03-28,3583,辛耘,428.337661,200,56.040000,55.420000,-0.620000
2025-03-28,5498,凱崴,11.434742,1000,37.280000,36.660000,-0.620000
2025-03-28,3356,奇偶,219.599700,400,26.120000,25.500000,-0.620000
2025-03-28,3357,臺慶科,142.556110,600,53.520000,52.900000,-0.620000
2025-03-28,8044,網家,88.849024,1000,57.970000,57.350000,-0.620000
2025-03-28,3014,聯陽,369.028386,200,53.780000,53.170000,-0.610000
2025-03-28,4130,健亞,28.018321,1000,29.910000,29.300000,-0.610000
2025-03-28,5483,中美晶,312.028737,200,67.420000,66.810000,-0.610000
2025-03-28,7738,東聯互動,,100,88.700000,88.090000,-0.610000
2025-03-28,8261,富鼎,101.335670,800,39.500000,38.890000,-0.610000
2025-03-28,4714,永捷,37.710196,1000,18.310000,17.710000,-0.600000
2025-03-28,3712,永崴投控,71.012142,1000,55.920000,55.330000,-0.590000
2025-03-28,3006,晶豪科,143.557292,600,30.280000,29.690000,-0.590000
2025-03-28,1569,濱川,141.759075,600,47.100000,46.510000,-0.590000
2025-03-28,3029,零壹,375.136826,200,50.960000,50.370000,-0.590000
2025-03-28,2753,八方雲集,203.557148,400,57.760000,57.180000,-0.580000
2025-03-28,8027,鈦昇,90.681217,800,21.380000,20.800000,-0.580000
2025-03-28,1540,喬福,133.199843,600,25.360000,24.780000,-0.580000
2025-03-28,6231,系微,692.065051,100,50.270000,49.690000,-0.580000
2025-03-28,2453,凌群,132.878779,600,49.080000,48.510000,-0.570000
2025-03-28,6695,芯鼎,50.500000,1000,39.420000,38.850000,-0.570000
2025-03-28,6741,91APP*-KY,89.475320,800,64.790000,64.220000,-0.570000
2025-03-28,1436,華友聯,202.714078,400,76.710000,76.150000,-0.560000
2025-03-28,4102,永日,36.836416,1000,35.430000,34.870000,-0.560000
2025-03-28,6143,振曜,442.118807,200,59.450000,58.890000,-0.560000
2025-03-28,6164,華興,23.002691,1000,17.460000,16.900000,-0.560000
2025-03-28,9934,成霖,40.239654,1000,62.200000,61.640000,-0.560000
2025-03-28,1708,東鹼,98.015210,800,43.480000,42.930000,-0.550000
2025-03-28,5288,豐祥-KY,259.698714,400,71.540000,70.990000,-0.550000
2025-03-28,5410,國眾,97.891500,800,32.180000,31.640000,-0.540000
2025-03-28,6187,萬潤,522.433090,200,48.160000,47.620000,-0.540000
2025-03-28,3528,安馳,242.676833,400,71.000000,70.460000,-0.540000
2025-03-28,5425,台半,100.688365,800,38.660000,38.120000,-0.540000
2025-03-28,4933,友輝,266.553463,400,62.580000,62.050000,-0.530000
2025-03-28,1810,和成,22.330542,1000,62.710000,62.180000,-0.530000
2025-03-28,5493,三聯,246.751278,400,51.290000,50.770000,-0.520000
2025-03-28,2059,川湖,3287.390626,100,85.330000,84.810000,-0.520000
2025-03-28,4720,德淵,41.197774,1000,52.160000,51.640000,-0.520000
2025-03-28,6278,台表科,410.094250,200,78.860000,78.340000,-0.520000
2025-03-28,9914,美利達,395.445245,200,82.770000,82.260000,-0.510000
2025-03-28,3189,景碩,212.061195,400,62.050000,61.540000,-0.510000
2025-03-28,3694,海華,57.044099,1000,61.550000,61.040000,-0.510000
2025-03-28,5340,建榮,36.250000,1000,56.620000,56.110000,-0.510000
2025-03-28,8076,伍豐,100.868983,800,30.400000,29.890000,-0.510000
2025-03-28,8081,致新,805.426700,100,61.690000,61.180000,-0.510000
2025-03-28,3529,力旺,3164.819362,100,73.960000,73.460000,-0.500000
2025-03-28,3707,漢磊,46.420400,1000,46.430000,45.930000,-0.500000
2025-03-28,6669,緯穎,2137.984159,100,81.110000,80.610000,-0.500000
2025-03-28,3293,鈊象,9356.899057,100,64.530000,64.040000,-0.490000
2025-03-28,9921,巨大,334.242901,200,78.000000,77.510000,-0.490000
2025-03-28,1336,台翰,45.213862,1000,47.150000,46.660000,-0.490000
2025-03-28,2630,亞航,55.760783,1000,60.250000,59.760000,-0.490000
2025-03-28,3149,正達,13.900771,1000,27.400000,26.910000,-0.490000
2025-03-28,2449,京元電子,284.644380,200,71.270000,70.790000,-0.480000
2025-03-28,3026,禾伸堂,222.754756,400,41.950000,41.470000,-0.480000
2025-03-28,3312,弘憶股,112.193189,800,39.390000,38.910000,-0.480000
2025-03-28,6026,福邦證,26.714341,1000,37.070000,36.590000,-0.480000
2025-03-28,9939,宏全,384.761085,200,73.070000,72.590000,-0.480000
2025-03-28,6182,合晶,38.074775,1000,19.010000,18.540000,-0.470000
2025-03-28,1225,福懋油,57.925471,1000,86.220000,85.750000,-0.470000
2025-03-28,3218,大學光,349.255579,200,64.080000,63.610000,-0.470000
2025-03-28,2324,仁寶,118.596713,600,76.450000,75.980000,-0.470000
2025-04-02,4541,晟田,69.218683,1000,26.610000,39.630000,13.020000
2025-04-02,3466,德晉,87.328803,1000,46.500000,56.420000,9.920000
2025-04-02,8222,寶一,63.741372,1000,31.320000,37.640000,6.320000
2025-04-02,2429,銘旺科,0.745831,1000,61.770000,67.350000,5.580000
2025-04-02,3709,鑫聯大投控,51.072726,1000,75.460000,79.350000,3.890000
2025-04-02,3434,哲固,53.790791,1000,38.610000,42.250000,3.640000
2025-04-02,3498,陽程,55.722279,1000,36.750000,40.040000,3.290000
2025-04-02,4971,IET-KY,158.482668,600,34.120000,37.170000,3.050000
2025-04-02,1539,巨庭,35.182003,1000,55.550000,58.310000,2.760000
2025-04-02,6215,和椿,163.498710,400,39.690000,42.280000,2.590000
2025-04-02,3535,晶彩科,71.437318,1000,21.560000,23.720000,2.160000
2025-04-02,2939,永邑-KY,39.229152,1000,51.880000,53.930000,2.050000
2025-04-02,4956,光鋐,29.931950,1000,34.060000,36.050000,1.990000
2025-04-02,6108,競國,42.763874,1000,41.390000,43.280000,1.890000
2025-04-02,2302,麗正,10.047282,1000,63.780000,65.660000,1.880000
2025-04-02,4571,鈞興-KY,199.473621,400,69.920000,71.780000,1.860000
2025-04-02,3444,利機,184.331606,400,51.450000,53.190000,1.740000
2025-04-02,8409,商之器,24.650000,1000,33.620000,35.180000,1.560000
2025-04-02,3276,宇環,12.642328,1000,53.130000,54.670000,1.540000
2025-04-02,6405,悅城,37.793842,1000,38.540000,40.050000,1.510000
2025-04-02,3259,鑫創,13.922149,1000,59.260000,60.740000,1.480000
2025-04-02,6742,澤米,57.367797,1000,24.070000,25.520000,1.450000
2025-04-02,8043,蜜望實,53.421366,1000,52.280000,53.720000,1.440000
2025-04-02,4572,駐龍,221.134891,400,54.690000,56.070000,1.380000
2025-04-02,1733,五鼎,117.119542,600,28.150000,29.470000,1.320000
2025-04-02,2630,亞航,56.268358,1000,59.760000,61.060000,1.300000
2025-04-02,9906,欣巴巴,60.109640,1000,68.220000,69.510000,1.290000
2025-04-02,8048,德勝,128.171103,600,32.480000,33.760000,1.280000
2025-04-02,6462,神盾,159.735449,600,35.360000,36.620000,1.260000
2025-04-02,6706,惠特,101.065289,800,20.930000,22.190000,1.260000
2025-04-02,2453,凌群,136.255370,600,48.510000,49.760000,1.250000
2025-04-02,3149,正達,13.350664,1000,26.910000,28.140000,1.230000
2025-04-02,5202,力新,29.361693,1000,47.500000,48.730000,1.230000
2025-04-02,6578,達邦蛋白,23.150735,1000,40.500000,41.730000,1.230000
2025-04-02,6217,中探針,50.519120,1000,10.470000,11.680000,1.210000
2025-04-02,2399,映泰,47.041528,1000,18.870000,20.080000,1.210000
2025-04-02,3040,遠見,119.782256,600,54.530000,55.710000,1.180000
2025-04-02,7402,邑錡,180.545290,400,35.890000,37.050000,1.160000
2025-04-02,1598,岱宇,37.819946,1000,44.560000,45.700000,1.140000
2025-04-02,3290,東浦,58.501349,1000,42.490000,43.590000,1.100000
2025-04-02,5292,華懋,167.913313,400,62.730000,63.790000,1.060000
2025-04-02,6127,九豪,25.162692,1000,20.440000,21.480000,1.040000
2025-04-02,6165,浪凡,30.279998,1000,39.990000,41.030000,1.040000
2025-04-02,1568,倉佑,37.429166,1000,55.170000,56.190000,1.020000
2025-04-02,9944,新麗,37.836811,1000,66.020000,67.000000,0.980000
2025-04-02,3060,銘異,68.621133,1000,10.090000,11.060000,0.970000
2025-04-02,3092,鴻碩,62.160744,1000,32.320000,33.270000,0.950000
2025-04-02,2753,八方雲集,208.157309,400,57.180000,58.120000,0.940000
2025-04-02,2241,艾姆勒,29.319853,1000,22.320000,23.250000,0.930000
2025-04-02,6683,雍智科技,396.703626,200,34.340000,35.270000,0.930000
2025-04-02,6231,系微,669.148989,100,49.690000,50.590000,0.900000
2025-04-02,3551,世禾,259.679212,400,48.640000,49.530000,0.890000
2025-04-02,2349,錸德,3.238224,1000,18.390000,19.270000,0.880000
2025-04-02,6451,訊芯-KY,220.167802,400,66.760000,67.640000,0.880000
2025-04-02,6994,富威電力,120.500000,600,69.550000,70.420000,0.870000
2025-04-02,1342,八貫,137.071537,600,56.090000,56.930000,0.840000
2025-04-02,2439,美律,460.599854,200,52.290000,53.130000,0.840000
2025-04-02,2440,太空梭,8.924282,1000,61.190000,61.990000,0.800000
2025-04-02,6187,萬潤,494.558002,200,47.620000,48.420000,0.800000
2025-04-02,3264,欣銓,213.727948,400,65.100000,65.860000,0.760000
2025-04-02,3645,達邁,87.250564,1000,31.220000,31.970000,0.750000
2025-04-02,5703,亞都麗緻,20.445084,1000,82.770000,83.510000,0.740000
2025-04-02,6219,富旺,5.349435,1000,59.760000,60.500000,0.740000
2025-04-02,6957,裕慶-KY,193.000000,400,70.020000,70.750000,0.730000
2025-04-02,4533,協易機,70.433598,1000,27.020000,27.740000,0.720000
2025-04-02,6015,宏遠證,17.380134,1000,31.050000,31.770000,0.720000
2025-04-02,3504,揚明光,91.231723,800,54.960000,55.670000,0.710000
2025-04-02,5392,能率,78.471307,1000,28.470000,29.180000,0.710000
2025-04-02,6284,佳邦,139.349373,600,52.120000,52.830000,0.710000
2025-04-02,4109,加捷生醫,28.914306,1000,31.880000,32.580000,0.700000
2025-04-02,2641,正德,20.723873,1000,31.610000,32.300000,0.690000
2025-04-02,3062,建漢,48.694255,1000,25.070000,25.750000,0.680000
2025-04-02,6185,幃翔,61.583335,1000,36.250000,36.930000,0.680000
2025-04-02,8021,尖點,74.791075,1000,22.040000,22.720000,0.680000
2025-04-02,3059,華晶科,107.129686,800,24.200000,24.860000,0.660000
2025-04-02,5439,高技,583.670821,100,72.180000,72.840000,0.660000
2025-04-02,5515,建國,139.412742,600,61.360000,62.010000,0.650000
2025-04-02,8431,匯鑽科,67.328399,1000,32.770000,33.420000,0.650000
2025-04-02,4768,晶呈科技,155.081826,600,31.540000,32.180000,0.640000
2025-04-02,2314,台揚,4.809241,1000,15.130000,15.760000,0.630000
2025-04-02,3675,德微,248.237013,400,61.200000,61.820000,0.620000
2025-04-02,3303,岱稜,122.708111,600,42.740000,43.360000,0.620000
2025-04-02,4127,天良,46.391075,1000,49.690000,50.290000,0.600000
2025-04-02,6753,龍德造船,123.901099,600,56.580000,57.180000,0.600000
2025-04-02,2365,昆盈,99.430235,800,19.360000,19.950000,0.590000
2025-04-02,5315,光聯,18.626449,1000,22.990000,23.580000,0.590000
2025-04-02,1785,光洋科,225.336885,400,46.040000,46.620000,0.580000
2025-04-02,2425,承啟,16.079731,1000,33.610000,34.190000,0.580000
2025-04-02,8349,恒耀國際,157.263485,600,64.230000,64.810000,0.580000
2025-04-02,3479,安勤,283.632237,200,56.180000,56.750000,0.570000
2025-04-02,6510,精測,770.942487,100,71.990000,72.550000,0.560000
2025-04-02,3528,安馳,252.734296,400,70.460000,71.000000,0.540000
2025-04-02,5243,乙盛-KY,83.901017,1000,50.140000,50.670000,0.530000
2025-04-02,9912,偉聯,18.103753,1000,45.130000,45.660000,0.530000
2025-04-02,3706,神達,140.566779,600,53.370000,53.890000,0.520000
2025-04-02,3705,永信,114.357410,600,60.530000,61.040000,0.510000
2025-04-02,6143,振曜,448.742310,200,58.890000,59.400000,0.510000
2025-04-02,1903,士紙,52.000000,1000,73.920000,74.400000,0.480000
2025-04-02,6515,穎崴,1082.852082,100,70.490000,70.970000,0.480000
2025-04-02,8085,福華,23.984349,1000,36.490000,36.960000,0.470000
2025-04-02,1805,寶徠,5.336062,1000,67.030000,67.490000,0.460000
2025-04-02,4536,拓凱,316.591000,200,73.210000,73.670000,0.460000
2025-04-02,6597,立誠,,100,95.250000,95.700000,0.450000
2025-04-02,6936,永鴻生技,,100,85.960000,86.410000,0.450000
2025-04-02,3289,宜特,179.522834,400,33.590000,34.030000,0.440000
2025-04-02,9911,櫻花,189.659656,400,67.660000,68.090000,0.430000
